ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
331500011656,BROOKLYN HIGH SCHOOL OF THE ARTS,2015,33150001,NYC GEOG DIST 15,MARGARET LACEY-BERMAN,345 DEAN ST,BROOKLYN,7188552412,9-12,51,1,2,9,18,9,18,21,41,220,12,247,38,15,,,6,0,0,0,4,0,1,0
331500011667,SUNSET PARK HIGH SCHOOL,2015,33150001,NYC GEOG DIST 15,VICTORIA ANTONINI,153 35TH ST,BROOKLYN,7188401900,"9-12, US",102,2,2,29,28,22,22,26,25,469,26,594,182,31,,,8,0,0,0,4,0,1,0
331500011684,MILLENNIUM BROOKLYN HIGH SCHOOL,2015,33150001,NYC GEOG DIST 15,LISA GIOE,237 7TH AVE,BROOKLYN,7188324333,9-12,50,1,2,12,24,16,32,9,18,161,24,185,39,21,,,3,0,0,0,3,0,1,0
331600010243,PS 243 THE WEEKSVILLE SCHOOL,2014,33160001,NYC GEOG DIST 16,KAREN HAMBRIGHT-GLOVER,1580 DEAN ST,BROOKLYN,7189531658,"PK-5, UE",32,0,0,0,0,1,3,11,34,23,0,32,0,0,20,12,4,0,0,0,1,0,1,0
331600010262,PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,2014,33160001,NYC GEOG DIST 16,JOELETHA FERGUSON,500 MACON ST,BROOKLYN,7184530780,PK-8,35,0,0,5,14,10,29,11,31,104,15,126,17,13,30,15,5,0,0,0,1,0,1,0
331600010267,"MS 267 MATH, SCIENCE & TECHNOLOGY",2014,33160001,NYC GEOG DIST 16,PATRICIA KING,800 GATES AVE,BROOKLYN,7185742318,"6-8, US",27,0,0,6,22,3,11,10,37,54,20,76,16,21,0,25,2,0,0,0,1,0,1,0
331500011698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2015,33150001,NYC GEOG DIST 15,LATOYA KITTRELL,173 CONOVER ST,BROOKLYN,7182378902,9-12,12,0,0,4,33,1,8,5,42,79,23,86,20,23,,,1,0,0,0,1,0,2,0
331500860878,HELLENIC CLASSICAL CHARTER SCHOOL,2015,,,CHRISTINA TETTONIS,646 5TH AVE,BROOKLYN,7184990957,"K-8, UE",35,2,6,2,6,10,29,2,6,36,3,57,2,4,7,6,11,0,0,0,1,0,1,0
331600010308,PS 308 CLARA CARDWELL,2014,33160001,NYC GEOG DIST 16,GEORGE PATTERSON,616 QUINCY ST,BROOKLYN,7185742373,"PK-8, UE, US",39,0,0,2,5,1,3,26,67,62,5,71,4,6,,13,6,0,0,0,2,0,1,0
331600010309,PS 309 GEORGE E WIBECAN PREPARATORY ACADEMY,2014,33160001,NYC GEOG DIST 16,NICOLE PERRY,794 MONROE ST,BROOKLYN,7185742381,"PK-5, UE",31,0,0,0,0,1,3,16,52,27,0,62,0,0,20,9,3,1,0,0,1,0,1,0
331500860927,PAVE ACADEMY CHARTER SCHOOL,2015,,,J SPENCER ROBERTSON,732 HENRY ST,BROOKLYN,7188587813,K-7,37,7,19,7,19,12,32,0,0,49,14,67,14,21,37,53,8,0,0,0,4,0,2,0
331500860935,BROOKLYN PROSPECT CHARTER SCHOOL,2015,,,LANOLIA OMOWANILE,3002 FORT HAMILTON PKWY,BROOKLYN,3478897041,"K-1, 6-11",75,21,28,21,28,14,19,11,15,190,18,274,82,30,38,31,37,14,0,0,4,0,6,0
331500860953,SUMMIT ACADEMY CHARTER SCHOOL,2015,,,NATASHA CAMPBELL,27 HUNTINGTON ST,BROOKLYN,7188751403,"6-11, US",27,7,26,7,26,9,33,9,33,99,26,116,34,29,58,57,11,0,0,0,2,0,1,0
331600010335,PS 335 GRANVILLE T WOODS,2014,33160001,NYC GEOG DIST 16,KARENA THOMPSON,130 ROCHESTER AVE,BROOKLYN,7184937736,"PK-5, UE",28,1,4,3,11,4,14,6,21,72,10,87,7,8,0,19,8,0,0,0,1,0,0,0
331600010385,SCHOOL OF BUSINESS FINANCE & ENTREPRENEURSHIP,2014,33160001,NYC GEOG DIST 16,ANNE MARIE MALCOLM,125 STUYVESANT AVE,BROOKLYN,7186023271,6-8,14,0,0,8,57,0,0,11,79,52,48,64,31,48,,18,2,0,0,0,0,0,1,0
331600010393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2014,33160001,NYC GEOG DIST 16,ELVIN CRESPO,1010 LAFAYETTE AVE,BROOKLYN,7185742820,"7-12, US",13,0,0,4,31,4,31,5,38,58,29,68,21,31,0,39,2,0,0,0,0,0,1,0
331500861016,NEW DAWN CHARTER HIGH SCHOOL,2015,,,SARA ASMUSSEN,242 HOYT ST,BROOKLYN,3475059102,"9-12, US",19,8,42,8,42,7,37,4,21,46,0,62,21,34,67,62,12,0,0,0,2,0,1,0
331500861023,SUCCESS ACADEMY CHARTER SCHOOL-COBBLE HILL,2015,,,KERRI TABARCEA,284 BALTIC ST-BSMT,BROOKLYN,7187041460,K-3,22,3,14,3,14,4,18,1,5,44,0,61,3,5,17,25,7,0,0,0,3,0,1,0
331600010534,UPPER SCHOOL AT PS 25,2014,33160001,NYC GEOG DIST 16,ATIVIA SANDUSKY,787 LAFAYETTE AVE,BROOKLYN,7185746032,"6-8, UE, US",16,0,0,1,6,0,0,5,31,38,8,59,3,5,0,38,2,0,0,0,0,0,1,0
331600010584,MS 584,2014,33160001,NYC GEOG DIST 16,GILLEYAN HARGROVE,130 ROCHESTER AVE,BROOKLYN,7186041380,"6-8, US",14,0,0,4,29,0,0,2,14,39,31,51,12,24,,29,5,0,0,0,1,0,1,0
331600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #16,2015,33160001,NYC GEOG DIST 16,EVELYN SANTIAGO,1014 LAFAYETTE AVE,BROOKLYN,7185742834,"PK-12, UE, US",619,6,1,88,14,51,8,260,42,1757,14,2358,356,15,21,18,111,2,0,0,29,0,30,0
331600010005,PS 5 DR RONALD MCNAIR,2015,33160001,NYC GEOG DIST 16,LENA GATES,820 HANCOCK ST,BROOKLYN,7185742333,K-5,22,0,0,3,14,0,0,13,59,70,24,91,20,22,,,5,0,0,0,1,0,1,0
331600010021,PS 21 CRISPUS ATTUCKS,2015,33160001,NYC GEOG DIST 16,LESLIE FRAZIER,180 CHAUNCEY ST,BROOKLYN,7184939681,"K-5, UE",45,0,0,0,0,2,4,20,44,47,0,71,0,0,,,4,0,0,0,1,0,1,0
331600010627,BRIGHTER CHOICE COMMUNITY SCHOOL,2014,33160001,NYC GEOG DIST 16,FABAYO MCINTOSH,280 HART ST,BROOKLYN,7185742378,"PK-5, UE",11,0,0,1,9,2,18,4,36,36,3,57,1,2,0,10,2,0,0,0,0,0,1,0
331600010628,BROOKLYN BROWNSTONE SCHOOL,2014,33160001,NYC GEOG DIST 16,NAKIA HASKINS,272 MCDONOUGH ST,BROOKLYN,7185732307,PK-5,13,0,0,0,0,0,0,7,54,57,0,72,0,0,50,8,0,0,0,0,0,0,1,0
331600010636,YOUNG SCHOLARS ACADEMY FOR DISCOVERY AND EXPLORATION,2014,33160001,NYC GEOG DIST 16,TAKEEMA ALLEN,280 HART ST,BROOKLYN,7184534081,PK-5,15,1,7,2,13,1,7,3,20,18,11,32,2,6,50,13,2,0,0,0,0,0,1,0
331600010025,PS 25 EUBIE BLAKE SCHOOL,2015,33160001,NYC GEOG DIST 16,ANITA COLEY,787 LAFAYETTE AVE,BROOKLYN,7185742336,"K-5, UE",24,0,0,0,0,0,0,5,21,27,0,56,0,0,,,4,0,0,0,1,0,1,0
331600010026,PS 26 JESSE OWENS,2015,33160001,NYC GEOG DIST 16,CYNTHIA CELESTINE,1014 LAFAYETTE AVE,BROOKLYN,7189195707,K-5,21,0,0,2,10,2,10,11,52,72,11,99,11,11,,,4,0,0,0,1,0,1,0
331600010681,MADIBA PREP MIDDLE SCHOOL,2014,33160001,NYC GEOG DIST 16,SHARON STEPHENS,1010 LAFAYETTE AVE,BROOKLYN,,6-7,12,0,0,0,0,7,58,2,17,42,0,49,0,0,0,13,0,0,0,0,0,0,1,0
331600011455,BOYS AND GIRLS HIGH SCHOOL,2014,33160001,NYC GEOG DIST 16,BERNARD GASSAWAY,1700 FULTON ST,BROOKLYN,7184671700,"9-12, US",42,0,0,11,26,1,2,25,60,264,17,305,57,19,60,35,17,1,0,0,7,0,1,0
331600010028,PS 28 WARREN PREP ACADEMY (THE),2015,33160001,NYC GEOG DIST 16,JUDITH JAMES,1001 HERKIMER ST,BROOKLYN,7184672865,"K-5, UE",21,0,0,2,10,2,10,8,38,55,15,72,9,13,,,3,0,0,0,1,0,1,0
331600010035,MS 35 STEPHEN DECATUR,2015,33160001,NYC GEOG DIST 16,JACQUELINE CHARLES,272 MACDONOUGH ST,BROOKLYN,7185742345,"6-8, US",17,1,6,4,24,0,0,9,53,40,25,57,16,28,,,4,0,0,0,1,0,1,0
331600010040,PS 40 GEORGE W CARVER,2015,33160001,NYC GEOG DIST 16,LEONIE HIBBERT,265 RALPH AVE,BROOKLYN,7185742353,"K-5, UE",22,0,0,1,5,1,5,7,32,55,5,84,3,4,,,4,0,0,0,1,0,1,0
331600011498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,2014,33160001,NYC GEOG DIST 16,MICHAEL PRAYOR,1396 BROADWAY,BROOKLYN,7189191256,9-12,27,0,0,7,26,7,26,6,22,117,26,133,33,25,20,13,1,0,0,0,3,0,1,0
331600011594,GOTHAM PROFESSIONAL ARTS ACADEMY,2014,33160001,NYC GEOG DIST 16,ALEXANDER WHITE,265 RALPH AVE,BROOKLYN,7184550746,"9-12, US",20,0,0,1,5,1,5,7,35,83,1,87,5,6,0,18,3,0,0,0,0,0,1,0
331600011669,RESEARCH AND SERVICE HIGH SCHOOL,2014,33160001,NYC GEOG DIST 16,ALLISON FARRINGTON,1700 FULTON ST,BROOKLYN,,9-12,6,0,0,3,50,3,50,2,33,43,30,43,14,33,,,1,0,0,0,1,0,1,0
331600010057,JHS 57 WHITELAW REID,2015,33160001,NYC GEOG DIST 16,CELESTE DOUGLAS,125 STUYVESANT AVE,BROOKLYN,7185742357,"6-8, UE, US",17,0,0,6,35,0,0,6,35,49,35,67,21,31,,,2,0,0,0,1,0,1,0
331600010081,PS 81 THADDEUS STEVENS,2015,33160001,NYC GEOG DIST 16,CHERYL AULT-BARKER,990 DEKALB AVE,BROOKLYN,7185742365,"K-6, UE",32,0,0,0,0,3,9,15,47,42,0,79,0,0,,,7,0,0,0,1,0,1,0
331600011688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,2014,33160001,NYC GEOG DIST 16,DANNIELLE DARBEE,125 STUYVESANT AVE,BROOKLYN,7185743126,"9-12, US",13,0,0,3,23,8,62,5,38,58,19,67,15,22,30,33,2,0,0,0,0,0,1,0
331600860847,BROOKLYN EXCELSIOR CHARTER SCHOOL,2014,,,ADAM STEVENS,856 QUINCY ST,BROOKLYN,7182465681,K-8,41,5,12,5,12,18,44,0,0,70,0,104,31,30,11,19,3,0,0,0,3,0,1,0
331600010243,PS 243  WEEKSVILLE SCHOOL (THE),2015,33160001,NYC GEOG DIST 16,KAREN HAMBRIGHT-GLOVER,1580 DEAN ST,BROOKLYN,7186046909,K-5,25,0,0,0,0,0,0,9,36,34,0,48,1,2,,,5,0,0,0,1,0,1,0
331600010262,PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,2015,33160001,NYC GEOG DIST 16,JOELETHA FERGUSON,500 MACON ST,BROOKLYN,7184530780,K-8,32,1,3,4,13,5,16,14,44,102,7,140,8,6,,,6,0,0,0,1,0,1,0
331600010267,"MS 267 MATH, SCIENCE & TECHNOLOGY",2015,33160001,NYC GEOG DIST 16,PATRICIA KING,800 GATES AVE,BROOKLYN,7185742318,"6-8, US",25,1,4,4,16,2,8,10,40,65,15,88,11,13,,,2,0,0,0,2,0,1,0
331600860860,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,2014,,,DONNIE STUART,225 PATCHEN AVE,BROOKLYN,7186381830,K-10,53,7,13,7,13,27,51,1,2,96,9,96,19,20,51,50,10,0,0,0,6,0,3,0
331600860918,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,2014,,,JUSTIN PIGEON,800 GATES AVE-4TH FL,BROOKLYN,7186697460,5-10,41,6,15,6,15,5,12,5,12,38,18,43,7,16,18,20,7,1,0,0,2,0,2,0
331600860924,LA CIMA CHARTER SCHOOL,2014,,,TARA PHILLIPS,800 GATES AVE,BROOKLYN,7184432136,K-5,38,1,3,1,3,9,24,4,11,48,0,65,1,2,13,14,14,4,0,0,0,0,1,0
331600010308,PS 308 CLARA CARDWELL,2015,33160001,NYC GEOG DIST 16,GEORGE PATTERSON,616 QUINCY ST,BROOKLYN,7185742373,"K-8, UE, US",39,0,0,1,3,2,5,25,64,70,0,98,2,2,,,7,0,0,0,2,0,1,0
331600010309,PS 309 GEORGE E WIBECAN PREPARATORY ACADEMY,2015,33160001,NYC GEOG DIST 16,NICOLE PERRY,794 MONROE ST,BROOKLYN,7185742381,"K-5, UE",28,0,0,1,4,0,0,12,43,69,4,97,3,3,,,5,0,0,0,1,0,1,0
331600860938,EXCELLENCE GIRLS CHARTER SCHOOL,2014,,,CELESTINA DE LA GARZA,794 MONROE ST-3RD FL,BROOKLYN,7186381875,"K-5, UE",5,0,0,0,0,1,20,0,0,14,0,14,0,0,,,6,0,0,0,2,0,2,0
331600860971,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,2014,,,KAREN JONES,82 LEWIS AVE,BROOKLYN,7184531001,"K-6, UE",28,2,7,2,7,4,14,1,4,28,0,28,2,7,27,38,11,0,0,0,0,0,3,0
331600010335,PS 335 GRANVILLE T WOODS,2015,33160001,NYC GEOG DIST 16,KARENA THOMPSON,130 ROCHESTER AVE,BROOKLYN,7184937736,"K-5, UE",32,0,0,10,31,1,3,9,28,116,41,149,47,32,,,9,0,0,0,1,0,1,0
331600010385,SCHOOL OF BUSINESS FINANCE & ENTREPRENEURSHIP,2015,33160001,NYC GEOG DIST 16,ANNE MARIE MALCOLM,125 STUYVESANT AVE,BROOKLYN,7186023271,"6-8, UE, US",10,0,0,4,40,1,10,6,60,20,20,32,16,50,,,2,0,0,0,1,0,1,0
331600010393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2015,33160001,NYC GEOG DIST 16,ELVIN CRESPO,1014 LAFAYETTE AVE,BROOKLYN,7185742820,"9-12, US",10,0,0,0,0,2,20,4,40,52,0,57,3,5,,,2,0,0,0,0,0,1,0
331600860975,TEACHING FIRMS OF AMERICA PROFESSIONAL PREP CHARTER,2014,,,RAFIQ KALAM ID-DIN,616 QUINCY ST-3RD FL,BROOKLYN,7182853787,"K-3, UE",27,7,26,7,26,11,41,2,7,26,8,27,7,26,33,35,12,9,0,0,0,0,2,0
331600861003,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,2014,,,GEOFFREY ROEHM,1580 DEAN ST-3RD FL,BROOKLYN,7186046910,"6-7, UE",19,4,21,4,21,5,26,4,21,53,0,81,16,20,50,50,8,0,0,0,2,0,2,0
331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,2014,33170001,NYC GEOG DIST 17,BUFFIE SIMMONS,1224 PARK PL,BROOKLYN,7182214372,"PK-12, UE, US",1573,11,1,221,14,168,11,739,47,4619,11,6012,847,14,29,21,0,0,0,0,0,0,0,0
331600010534,UPPER SCHOOL AT PS 25,2015,33160001,NYC GEOG DIST 16,ATIVIA SANDUSKY,787 LAFAYETTE AVE,BROOKLYN,7185746032,"6-8, US",11,0,0,1,9,0,0,5,45,26,0,41,4,10,,,1,2,0,0,0,0,1,0
331600010584,MS 584,2015,33160001,NYC GEOG DIST 16,GILLEYAN HARGROVE,130 ROCHESTER AVE,BROOKLYN,7186041380,"6-8, UE",9,0,0,3,33,0,0,0,0,39,38,47,15,32,,,5,0,0,0,0,0,1,0
331700010002,PARKSIDE PREPARATORY ACADEMY,2014,33170001,NYC GEOG DIST 17,ADRIENNE SPENCER,655 PARKSIDE AVE,BROOKLYN,7184626992,"6-8, UE",34,2,6,4,12,8,24,16,47,67,7,89,8,9,29,13,5,0,0,0,2,0,1,0
331700010006,PS 6,2014,33170001,NYC GEOG DIST 17,ELLEN CARLISLE,43 SNYDER AVE,BROOKLYN,7188566560,"K-5, UE",46,0,0,0,0,0,0,24,52,52,0,87,0,0,,12,5,0,0,0,2,0,1,0
331600010627,BRIGHTER CHOICE COMMUNITY SCHOOL,2015,33160001,NYC GEOG DIST 16,FABAYO MCINTOSH,280 HART ST,BROOKLYN,7185742378,K-5,11,0,0,1,9,0,0,6,55,38,5,55,4,7,,,2,0,0,0,0,0,1,0
331600010628,BROOKLYN BROWNSTONE SCHOOL,2015,33160001,NYC GEOG DIST 16,NAKIA HASKINS,272 MCDONOUGH ST,BROOKLYN,7185732307,K-5,14,0,0,0,0,1,7,7,50,58,0,68,0,0,,,0,0,0,0,0,0,1,0
331600010636,YOUNG SCHOLARS ACADEMY FOR DISCOVERY AND EXPLORATION,2015,33160001,NYC GEOG DIST 16,TAKEEMA ALLEN,280 HART ST,BROOKLYN,7184534081,"K-5, UE",15,0,0,0,0,2,13,3,20,10,0,27,0,0,,,2,0,0,0,0,0,1,0
331700010012,DR JACQUELINE PEEK-DAVIS SCHOOL,2014,33170001,NYC GEOG DIST 17,NYREE DIXON,430 HOWARD AVE,BROOKLYN,7189534569,"PK-5, UE",19,0,0,3,16,0,0,10,53,43,33,63,14,22,50,19,3,0,0,0,1,0,1,0
331700010022,PS 22,2014,33170001,NYC GEOG DIST 17,CARLEN PADMORE,433 ST MARKS AVE,BROOKLYN,7188574503,5,6,0,0,0,0,1,17,3,50,6,0,11,0,0,,75,4,0,0,0,0,0,1,0
331700010061,MS 61 GLADSTONE H ATWELL,2014,33170001,NYC GEOG DIST 17,SHANNON BURTON,400 EMPIRE BLVD,BROOKLYN,7187741002,"6-8, US",48,0,0,3,6,0,0,32,67,135,4,165,11,7,,12,5,0,0,0,2,0,1,0
331600010681,MADIBA PREP MIDDLE SCHOOL,2015,33160001,NYC GEOG DIST 16,SHARON STEPHENS,1014 LAFAYETTE AVE,BROOKLYN,7185742804,"6-8, US",17,2,12,5,29,8,47,1,6,40,25,55,17,31,,,1,0,0,0,0,0,1,0
331600011455,BOYS AND GIRLS HIGH SCHOOL,2015,33160001,NYC GEOG DIST 16,MICHAEL WILTSHIRE,1700 FULTON ST,BROOKLYN,7184671700,"9-12, US",43,0,0,11,26,1,2,26,60,179,15,200,40,20,,,15,0,0,0,5,0,1,0
331700010091,PS 91 THE ALBANY AVENUE SCHOOL,2014,33170001,NYC GEOG DIST 17,TESSA ALLEYNE,532 ALBANY AVE,BROOKLYN,7187560243,"PK-5, UE",29,0,0,0,0,0,0,17,59,28,0,33,0,0,67,35,9,0,0,0,1,0,1,0
331700010092,PS 92 ADRIAN HEGEMAN,2014,33170001,NYC GEOG DIST 17,DIANA RAHMAAN,601 PARKSIDE AVE,BROOKLYN,7184622087,"PK-5, UE",32,0,0,4,13,0,0,21,66,32,22,60,7,12,0,11,4,0,0,0,2,0,1,0
331600011498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,2015,33160001,NYC GEOG DIST 16,HASAN SHAFIQ,1396 BROADWAY,BROOKLYN,7189191256,"9-12, US",33,0,0,3,9,8,24,11,33,179,2,223,9,4,,,3,0,0,0,3,0,2,0
331600011594,GOTHAM PROFESSIONAL ARTS ACADEMY,2015,33160001,NYC GEOG DIST 16,ALEXANDER WHITE,265 RALPH AVE,BROOKLYN,7184550746,"9-12, US",17,0,0,9,53,2,12,8,47,87,14,115,35,30,,,3,0,0,0,1,0,1,0
331600011669,RESEARCH AND SERVICE HIGH SCHOOL,2015,33160001,NYC GEOG DIST 16,ALLISON FARRINGTON,1700 FULTON ST,BROOKLYN,7188046800,9-12,9,1,11,7,78,3,33,2,22,51,53,55,31,56,,,1,0,0,0,2,0,1,0
331700010138,PS 138,2014,33170001,NYC GEOG DIST 17,MARIE CHAUVET-MONCHIK,760 PROSPECT PL,BROOKLYN,7184670800,"PK-8, UE, US",50,0,0,2,4,1,2,28,56,124,5,152,7,5,33,13,7,0,0,0,1,0,1,0
331700010161,PS 161 THE CROWN,2014,33170001,NYC GEOG DIST 17,MICHAEL JOHNSON,330 CROWN ST,BROOKLYN,7187563100,"K-5, 8",36,0,0,1,3,0,0,21,58,77,1,100,1,1,,28,3,0,0,0,1,0,1,0
331600011688,BROOKLYN ACADEMY OF GLOBAL FINANCE (THE),2015,33160001,NYC GEOG DIST 16,DANNIELLE DARBEE,125 STUYVESANT AVE,BROOKLYN,7185743126,"9-12, US",12,0,0,4,33,3,25,5,42,40,25,54,19,35,,,2,0,0,0,0,0,1,0
331600011765,NELSON MANDELA HIGH SCHOOL,2015,33160001,NYC GEOG DIST 16,TABARI BOMANI,1700 FULTON ST,BROOKLYN,7188046805,"9, US",6,0,0,2,33,0,0,3,50,25,16,33,11,33,,,1,0,0,0,0,0,1,0
331600860847,BROOKLYN EXCELSIOR CHARTER SCHOOL,2015,,,ADAM STEVENS,856 QUINCY ST,BROOKLYN,7182465681,"K-8, UE",32,5,16,5,16,8,25,0,0,70,21,90,28,31,44,49,3,2,0,0,3,0,1,0
331700010167,PS 167 THE PARKWAY,2014,33170001,NYC GEOG DIST 17,MARC MARDY,1025 EASTERN PKWY,BROOKLYN,7187742640,"3-5, UE",15,0,0,0,0,0,0,10,67,22,0,35,0,0,,52,7,0,0,0,1,0,1,0
331700010181,PS 181,2014,33170001,NYC GEOG DIST 17,HEATHER LAWRENCE,1023 NEW YORK AVE,BROOKLYN,7184625298,"PK-8, UE, US",72,0,0,6,8,4,6,42,58,94,20,152,21,14,38,16,8,1,0,0,3,0,1,0
331600860860,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,2015,,,DONNIE STUART,225 PATCHEN AVE,BROOKLYN,7186381830,K-11,56,18,32,18,32,25,45,3,5,92,41,93,38,41,26,32,15,4,0,0,5,0,5,0
331600860918,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,2015,,,JUSTIN PIGEON,800 GATES AVE-4TH FL,BROOKLYN,7186697460,5-11,49,23,47,23,47,9,18,2,4,58,48,59,28,47,26,34,7,0,0,0,5,0,4,0
331600860924,LA CIMA CHARTER SCHOOL,2015,,,TARA PHILLIPS,800 GATES AVE,BROOKLYN,7184432136,"K-5, UE",35,4,11,4,11,8,23,3,9,49,8,55,4,7,35,37,14,5,0,0,4,0,2,0
331700010189,PS 189 LINCOLN TERRACE,2014,33170001,NYC GEOG DIST 17,BERTHE FAUSTIN,1100 E NEW YORK AVE,BROOKLYN,7187560210,K-8,72,2,3,8,11,3,4,28,39,233,8,262,33,13,14,12,6,0,0,0,4,0,1,0
331700010191,PS 191 PAUL ROBESON,2014,33170001,NYC GEOG DIST 17,ELSI CAPOLONGO,1600 PARK PL,BROOKLYN,7187561206,PK-5,17,0,0,0,0,0,0,5,29,38,0,61,0,0,,27,4,0,0,0,1,0,1,0
331600860938,EXCELLENCE GIRLS CHARTER SCHOOL,2015,,,NIKKI BOWEN,794 MONROE ST-3RD FL,BROOKLYN,7186381875,K-6,50,14,28,14,28,22,44,1,2,58,21,68,22,32,40,40,5,0,0,0,2,0,2,0
331600860971,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,2015,,,NICHOLAS TISHUK,82 LEWIS AVE,BROOKLYN,7184531001,"K-7, UE",44,8,18,8,18,10,23,3,7,130,21,149,27,18,30,43,11,2,0,0,3,0,4,0
331600860975,TEACHING FIRMS OF AMERICA PROFESSIONAL PREP CHARTER,2015,,,RAFIQ KALAM ID-DIN,616 QUINCY ST-3RD FL,BROOKLYN,7182853787,"K-4, UE",32,10,31,10,31,14,44,3,9,60,28,60,17,28,47,44,23,0,0,0,0,0,2,0
331700010221,PS 221 TOUSSAINT L'OUVERTURE,2014,33170001,NYC GEOG DIST 17,CLARA MOODIE-KIRKLAND,791 EMPIRE BLVD,BROOKLYN,7187560122,"PK-5, UE",31,1,3,2,6,0,0,20,65,30,3,54,2,4,,19,6,0,0,0,2,0,1,0
331700010241,PS 241 EMMA L JOHNSTON,2014,33170001,NYC GEOG DIST 17,FRANTZ LUCIUS,976 PRESIDENT ST,BROOKLYN,7186364725,"PK-5, UE",38,0,0,2,5,0,0,21,55,103,4,122,5,4,0,13,6,0,0,0,2,0,1,0
331600861003,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,2015,,,GEOFFREY ROEHM,1580 DEAN ST-3RD FL,BROOKLYN,7186046910,"6-8, UE, US",29,9,31,9,31,6,21,3,10,75,24,116,36,31,33,37,8,0,0,0,7,0,2,0
331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,2015,33170001,NYC GEOG DIST 17,BUFFIE SIMMONS,1224 PARK PL,BROOKLYN,7182214372,"PK-12, UE, US",1547,14,1,280,18,182,12,707,46,4935,16,6467,1164,18,26,19,219,8,0,0,90,2,53,0
331700010002,PARKSIDE PREPARATORY ACADEMY,2015,33170001,NYC GEOG DIST 17,ADRIENNE SPENCER,655 PARKSIDE AVE,BROOKLYN,7184626992,"6-8, UE, US",33,2,6,5,15,8,24,13,39,52,12,61,6,10,,,6,0,0,0,2,0,1,0
331700010246,MS 246 WALT WHITMAN,2014,33170001,NYC GEOG DIST 17,BENTLY WARRINGTON,72 VERONICA PL,BROOKLYN,7182825230,"6-8, UE, US",47,0,0,6,13,8,17,14,30,137,7,163,20,12,20,18,4,0,0,0,2,0,1,0
331700010249,PS 249 THE CATON,2014,33170001,NYC GEOG DIST 17,ELISA BROWN,18 MARLBOROUGH RD,BROOKLYN,7182828828,PK-5,55,0,0,0,0,7,13,17,31,72,0,93,3,3,22,6,4,1,0,0,2,0,1,0
331700010289,PS 289 GEORGE V BROWER,2014,33170001,NYC GEOG DIST 17,DENNIS JEFFERS,900 ST MARKS AVE,BROOKLYN,7184933824,"PK-5, UE, US",35,0,0,2,6,0,0,22,63,121,7,160,13,8,0,17,8,0,0,0,2,0,1,0
331700010006,PS 6,2015,33170001,NYC GEOG DIST 17,ELLEN CARLISLE,43 SNYDER AVE,BROOKLYN,7188566560,"K-5, UE",47,0,0,0,0,0,0,23,49,49,0,72,0,0,,,5,1,0,0,2,0,1,0
331700010012,DR JACQUELINE PEEK-DAVIS SCHOOL,2015,33170001,NYC GEOG DIST 17,NYREE DIXON,430 HOWARD AVE,BROOKLYN,7189534569,K-5,21,0,0,7,33,1,5,11,52,40,52,58,26,45,,,1,0,0,0,1,0,1,0
331700010316,PS 316 ELIJAH STROUD,2014,33170001,NYC GEOG DIST 17,OLGA MALUF,750 CLASSON AVE,BROOKLYN,7186384043,PK-5,26,0,0,1,4,7,27,6,23,38,3,56,1,2,0,6,4,0,0,0,1,0,1,0
