"COUNTY_NAME","ENTITY_CD","ENTITY_NAME","DISTRICT_NAME","PROF_LEVEL","PER_FREE_LUNCH","PER_REDUCED_LUNCH","PER_LEP","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_ECDIS","PER_SUSPENSIONS","MEAN_CLASS_SIZE","MEAN_ENROLL","PER_NOT_HQ","STUD_TEACH_RATIO","PER_HS_DEGREE","MEAN_INC","EXP_PER_ST","MEAN_TEACH_SCORE","CHARTER","VIOL_CRIME_PER_CITIZEN","PROP_CRIME_PER_CITIZEN","TOTAL_DIST_POP"
"SUFFOLK","580801060015","BRANCH BROOK ELEMENTARY SCHOOL","SMITHTOWN CENTRAL SCHOOL DISTRICT","Proficient",4.667,1.333,0.667,0,1,10,6,81.667,1,6.667,48,7.333,0,21.667,346.667,0,16.774,26.168,134336.028,640863.462,86.885,0,0.00122526082516204,0.0147749527744588,57718
"SUFFOLK","580206020004","PORT JEFFERSON ELEMENTARY SCHOOL","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","Proficient",8,2.333,2.333,0,0.667,8.333,6.333,79.333,5,16,47.667,11,0.333,19.667,390.333,0,8.739,30.3,152040,94173.356,89.738,0,0.00122526082516204,0.0147749527744588,7576
"TOMPKINS","610600010011","NORTHEAST SCHOOL","ITHACA CITY SCHOOL DISTRICT","Proficient",18.333,9.667,16.333,0.667,7,3.333,34.667,44.333,10.667,8,45.333,31.333,0,19.333,302.333,0,9.547,31.94,146806.229,382600.882,91.5,0,0.00121801511489623,0.0209556143783328,67706
"ERIE","140600010102","CITY HONORS SCHOOL AT FOSDICK MASTEN PARK","BUFFALO CITY SCHOOL DISTRICT","Proficient",22.333,4,0,0.667,19,7.333,7,62.667,3.333,10.333,53.333,30.667,1.333,23.365,986,3,13.507,20.57,92677.067,904193.712,93.507,0,0.0041347794072196,0.0247089073220775,258989
"KINGS","331300010011","PS 11 PURVIS J BEHAN","NEW YORK CITY GEOGRAPHIC DISTRICT #13","Proficient",44.333,6.333,2,0.667,71.333,10.667,4,10.667,3,13,51.667,50.667,0,27.667,611.667,20.333,13.694,15.069,58939.38,42522933.515,82.318,0,0.00627668927886969,0.014459509017006,8461961
"SUFFOLK","580206020004","PORT JEFFERSON ELEMENTARY SCHOOL","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","Proficient",8,2.333,2.333,0,0.667,8.333,6.333,79.333,5,16,47.667,11,0.333,19.667,390.333,0,8.739,30.3,152040,94173.356,89.738,0,0.00122526082516204,0.0147749527744588,7576
"BRONX","320700861014","BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",NA,"Proficient",65.667,4.667,20,0,28,70,0,1,1.333,18.667,50.667,87.333,1.667,28.333,169,2.667,9.054,32.14,175918.227,123130.178,87.825,1,0.00911660408481436,0.0160715764710795,6872590.24573496
"SUFFOLK","580404030005","OCEAN AVENUE SCHOOL","NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT","Proficient",3,0.333,0,0,1.333,5,1,89.333,3,11.667,47,5.333,0,19.667,309,0,11.169,22.4,129090,501100.324,94.333,0,0.00122526082516204,0.0147749527744588,35382
"MONROE","261201060005","SCRIBNER ROAD ELEMENTARY SCHOOL","PENFIELD CENTRAL SCHOOL DISTRICT","Proficient",7,2,3.667,0,4.667,5.667,2,83.333,4,5.333,50.667,10.667,0.333,21.333,455.333,0,10.427,28.905,197998.955,183437.042,83.526,0,0.0033319274567693,0.0240602427005643,32181
"NASSAU","280502060002","WILLITS ELEMENTARY SCHOOL","SYOSSET CENTRAL SCHOOL DISTRICT","Proficient",1.667,0,3.333,0,0.333,2.667,28.667,67.333,0.667,9.667,43.667,2.667,0.667,19.667,278.667,0,9.609,26.968,144053.166,737163.876,94.258,0,0.00141715697438313,0.0106720145400836,34149
"MONROE","261401060001","ALLEN CREEK SCHOOL","PITTSFORD CENTRAL SCHOOL DISTRICT","Proficient",5.333,2.333,1.333,0,2.333,5,7,81,4.667,7.667,50,7.667,0,21,315.667,0,13.725,32.822,94917.735,373808.87,92.759,0,0.0033319274567693,0.0240602427005643,34565
"SUFFOLK","580201060006","WILLIAM SIDNEY MOUNT SCHOOL","THREE VILLAGE CENTRAL SCHOOL DISTRICT","Proficient",5.333,2.333,3.333,0,1.667,6,15.667,74,2,8.667,51,7.333,0,22.667,553.667,0,13.958,23.412,73007.595,322847.682,92.381,0,0.00122526082516204,0.0147749527744588,45708
"QUEENS","342600010158","MS 158 MARIE CURIE","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",41.667,14.333,6.667,0,4,13.667,62,20,0,13.333,48,55.667,0,33.667,1074,1,17.607,29.96,154165.216,24217747.672,82.1,0,0.00464932850969108,0.0126289441911748,8461961
"SUFFOLK","580404030011","BELLEROSE ELEMENTARY SCHOOL","NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT","Proficient",4.333,1,0,0,0,6.667,1.667,89.667,1.667,9,46.667,6.333,0,20,346.667,0,13,22.4,129090,446653.846,93.292,0,0.00122526082516204,0.0147749527744588,35382
"WESTCHESTER","660406030002","SEELY PLACE SCHOOL","EDGEMONT UNION FREE SCHOOL DISTRICT","Proficient",0,0,3.333,0,1.333,6,31,54,7.333,9.333,45.667,0,0,20.333,453.333,0,11.826,35.192,115397.884,111191.912,95.263,0,0.00217533730418714,0.0107248132278337,7476
"CLINTON","091200010006","PLATTSBURGH SENIOR HIGH SCHOOL","PLATTSBURGH CITY SCHOOL DISTRICT","Proficient",38.667,5.667,0.333,0,8.333,0.667,3,86.667,0.667,19.667,48,49.667,7,22.25,556,5,11.347,16.173,127405.394,71422.662,94.556,0,0.00138641801116496,0.0153806514937734,19820
"ERIE","140801060005","SHERIDAN HILL ELEMENTARY SCHOOL","CLARENCE CENTRAL SCHOOL DISTRICT","Proficient",5.667,0.333,2.667,0,0.667,3,8,85,2.333,10.333,47.667,8,0.5,23,446.667,0,12.762,35.09,180879.37,149507.463,86.345,0,0.0041347794072196,0.0247089073220775,29067
"WESTCHESTER","660701030004","MURRAY AVENUE SCHOOL","MAMARONECK UNION FREE SCHOOL DISTRICT","Proficient",1,0,1.667,0,0,6,5,86,3,7,50.333,1.333,0,22.667,605.667,0,13.662,27.876,87171.926,203420.473,89.133,0,0.00217533730418714,0.0107248132278337,29049
"QUEENS","342600010031","PS 31 BAYSIDE","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",48.667,9.667,12.333,0,9.333,21.333,54.667,14,0,14.667,47.333,58.667,0,26,420.667,3.333,11.906,15.533,111774.041,61830097.464,82.427,0,0.00464932850969108,0.0126289441911748,8461961
"BRONX","321100860948","ICAHN CHARTER SCHOOL 4",NA,"Proficient",63,9.333,3.667,1,62.667,33,1,1,1.667,10.333,53.333,76,0,21.4,248.667,5,11.134,33.611,100148.227,83682.306,79.48,1,0.00911660408481436,0.0160715764710795,10165992.9201332
"BRONX","321100860909","ICAHN CHARTER SCHOOL 2",NA,"Proficient",60.667,11.333,7.667,1.333,33,59.667,4,1.667,0.333,11.667,58.333,74.667,0,23.861,283.667,4.333,10.91,19.209,89432.499,73357.227,91.53,1,0.00911660408481436,0.0160715764710795,1775001.93112467
"WESTCHESTER","661402020004","BRIARCLIFF MIDDLE SCHOOL","BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT","Proficient",0,0.333,0,0,1,5,11,82.333,0.667,8,46.333,0.333,0.667,20.833,352.333,2.333,13.38,30.6,251659,147823.084,98.886,0,0.00217533730418714,0.0107248132278337,7636
"QUEENS","342800011284","YORK EARLY COLLEGE ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Proficient",62.333,15,1,4.333,54.667,9.333,28.333,1.333,1.667,9.333,54.333,77.333,1.667,30.833,608.667,15.667,17.558,28.811,114792.05,42732520.811,86.069,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","661905020003","BLIND BROOK-RYE MIDDLE SCHOOL","BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT","Proficient",0,0,1,0,0,4.333,5.667,88.667,1.333,10.333,48.667,0,0,21,372.333,1.333,11.283,23.2,228183,106184.423,93.684,0,0.00217533730418714,0.0107248132278337,6564
"KINGS","331500010172","PS 172 BEACON SCHOOL OF EXCELLENCE","NEW YORK CITY GEOGRAPHIC DISTRICT #15","Proficient",81,7.333,28,0,4,77.667,5.667,12,0,29.667,48,88,0,23.667,456.667,11.333,9.786,15.628,177652.524,56955900,90.439,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280203030001","BARNUM WOODS SCHOOL","EAST MEADOW UNION FREE SCHOOL DISTRICT","Proficient",9.667,6.333,3.667,0,6.667,18,15.333,58,1.667,7.333,48.667,17,0,24,615.333,0,13.474,26.5,118650,295812.026,83.023,0,0.00141715697438313,0.0106720145400836,51767
"QUEENS","342500010129","PS 129 PATRICIA LARKIN","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",64.333,12.333,14.333,0.667,1.333,50.667,31.667,15.667,0,17,48.333,77,0,25.333,850,0.667,11.384,15.231,90843.757,30599836.471,89.243,0,0.00464932850969108,0.0126289441911748,8461961
"SUFFOLK","580801060015","BRANCH BROOK ELEMENTARY SCHOOL","SMITHTOWN CENTRAL SCHOOL DISTRICT","Proficient",4.667,1.333,0.667,0,1,10,6,81.667,1,6.667,48,7.333,0,21.667,346.667,0,16.774,26.168,134336.028,640863.462,86.885,0,0.00122526082516204,0.0147749527744588,57718
"KINGS","332100010239","MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED","NEW YORK CITY GEOGRAPHIC DISTRICT #21","Proficient",25.333,7.333,1,0,9,5.667,28.667,53.667,3.333,9.667,53.667,32.667,0,30,1318.667,11.667,18.4,20.505,109083.683,19724363.751,87.37,0,0.00627668927886969,0.014459509017006,8461961
"SARATOGA","520601080001","EDINBURG COMMON SCHOOL","EDINBURG COMMON SCHOOL DISTRICT","Proficient",49.667,1,0,0,0.667,0.667,0.667,97.333,0,13,37.667,58.667,0,9.667,64.333,0,6.031,14.969,140805.943,43088.083,89.594,0,0.00100120482463355,0.0119477701852585,1474
"ORANGE","440301060001","WILLOW AVENUE ELEMENTARY SCHOOL","CORNWALL CENTRAL SCHOOL DISTRICT","Proficient",12.667,2.667,1,1,2.333,17,3.333,75,1.667,10.333,49.667,18,0,21.333,244.333,0,14.373,22.715,198968.545,253190.996,90.659,0,0.00233466758097182,0.0177236991085525,17436
"KINGS","332200010134","PS 134","NEW YORK CITY GEOGRAPHIC DISTRICT #22","Proficient",71.667,1,22.333,0.333,12.667,16,38.333,32.667,0,16.667,52.667,73,0,25.667,439,0,10.707,32.105,127084.047,59247974.943,87,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","331400861022","SUCCESS ACADEMY CHARTER SCHOOL-BED STUY 2",NA,"Proficient",67.333,9,2.667,1.667,73.333,22,0.667,1.667,0.333,18.333,49.667,65.333,10.667,25.333,225.667,0,11.672,36.487,125901.834,92211.226,86.639,1,0.00627668927886969,0.014459509017006,1608538.0244143
"QUEENS","343000010122","PS 122 MAMIE FAY","NEW YORK CITY GEOGRAPHIC DISTRICT #30","Proficient",48.333,9.667,5.333,0.333,6,22,31,37.667,2.667,11.667,48,57.667,0,29.7,1165,1,15.886,30.151,91386.668,22326060.944,93.5,0,0.00464932850969108,0.0126289441911748,8461961
"KINGS","332000010187","IS 187 CHRISTA MCAULIFFE SCHOOL (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",51.333,12.667,2.333,0,1,5,71,23.333,0,8.667,50,63.667,0,28.833,963.667,14.667,17.957,38.562,137428.91,26990516.43,89.188,0,0.00627668927886969,0.014459509017006,8461961
"BRONX","320700010359","CONCOURSE VILLAGE ELEMENTARY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT # 7","Proficient",97.333,1.333,28.333,1,36,60,0,2.333,0,25,42.667,98.667,0,21.333,171.333,2.667,6.425,45.641,103417.975,151808527.237,88.154,0,0.00911660408481436,0.0160715764710795,8461961
"KINGS","332200010236","PS 236 MILL BASIN","NEW YORK CITY GEOGRAPHIC DISTRICT #22","Proficient",35.667,8,6,1,22.333,12.333,9.333,52.333,2.667,15.333,49.667,44,0,25.333,442,20.333,12.75,18.7,97156.897,58845839.367,88.7,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280207020004","REINHARD EARLY CHILDHOOD CENTER","BELLMORE UNION FREE SCHOOL DISTRICT","Proficient",4.667,0,3.333,0,1.333,8,6,83.667,1,10.667,48,5.333,0,19.667,277.333,0,7.363,27.911,58550.368,103334.135,90.353,0,0.00141715697438313,0.0106720145400836,4209001.74941636
"WESTCHESTER","661402020004","BRIARCLIFF MIDDLE SCHOOL","BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT","Proficient",0,0.333,0,0,1,5,11,82.333,0.667,8,46.333,0.333,0.667,20.833,352.333,2.333,13.38,30.6,251659,147823.084,98.886,0,0.00217533730418714,0.0107248132278337,7636
"MONROE","260803060001","BRIARWOOD SCHOOL","WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT","Proficient",11,5.333,1.667,0,3.667,9.667,2.667,81.333,3,4,53.333,18.667,1,19.667,117.667,0,16.045,22.573,29276.719,522475.921,82.845,0,0.0033319274567693,0.0240602427005643,23727
"QUEENS","342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",38.667,13.333,4.333,0.333,27,12.667,50.333,8,2,10.333,51.667,52.333,0.333,25.778,429.333,1.333,14.977,39.551,33262.101,60581974.379,85.217,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342600010203","PS 203 OAKLAND GARDENS","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",29.333,10.333,10.333,0,2,8.333,71.333,15.667,2,13,48,39.333,0,30,712.333,3,15.156,30.369,87851.051,36513609.265,89.732,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",38.667,13.333,4.333,0.333,27,12.667,50.333,8,2,10.333,51.667,52.333,0.333,25.778,429.333,1.333,14.977,39.551,33262.101,60581974.379,85.217,0,0.00464932850969108,0.0126289441911748,8461961
"MONROE","261201060005","SCRIBNER ROAD ELEMENTARY SCHOOL","PENFIELD CENTRAL SCHOOL DISTRICT","Proficient",7,2,3.667,0,4.667,5.667,2,83.333,4,5.333,50.667,10.667,0.333,21.333,455.333,0,10.427,28.905,197998.955,183437.042,83.526,0,0.0033319274567693,0.0240602427005643,32181
"QUEENS","342500010294","BELL ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",35.667,12.333,2.667,0,4.333,24,32.667,38.667,0.333,19.333,52.333,48,0.333,30,367.667,21,15.986,31.387,20410.571,70743048.957,83,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342800010196","PS 196 GRAND CENTRAL PARKWAY","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Proficient",18.333,4.667,6.333,0,2.333,13.333,37.333,39,7,13.333,50.333,23,0,29.667,663,0,14.518,26.547,128692.964,39230559.578,88.295,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","661402020004","BRIARCLIFF MIDDLE SCHOOL","BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT","Proficient",0,0.333,0,0,1,5,11,82.333,0.667,8,46.333,0.333,0.667,20.833,352.333,2.333,13.38,30.6,251659,147823.084,98.886,0,0.00217533730418714,0.0107248132278337,7636
"ONEIDA","411501060003","HUGHES ELEMENTARY SCHOOL","NEW HARTFORD CENTRAL SCHOOL DISTRICT","Proficient",6.667,1.667,0,0,1,4.333,6.667,85.667,2.667,7,49.333,9,0,20,426.667,0,12.929,29.073,169914.386,105771.094,93.077,0,0.00259900883800428,0.0207680217128035,17543
"KINGS","331500861023","SUCCESS ACADEMY CHARTER SCHOOL-COBBLE HILL",NA,"Proficient",41.667,5.667,3.667,0.333,35,27.667,5.667,28.333,3.333,13.667,49.333,35.667,13,25.667,252.333,0.333,11.47,15.714,103228.892,82466.314,79.832,1,0.00627668927886969,0.014459509017006,3760380.95969504
"KINGS","333200860906","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",NA,"Proficient",69.333,9.667,7,0,41.667,56.667,1,0,0,15.333,49.667,86.333,12,29.722,921,11,12.446,38.826,197787.503,22593.92,83.211,1,0.00627668927886969,0.014459509017006,6432750.58536534
"KINGS","331500861023","SUCCESS ACADEMY CHARTER SCHOOL-COBBLE HILL",NA,"Proficient",41.667,5.667,3.667,0.333,35,27.667,5.667,28.333,3.333,13.667,49.333,35.667,13,25.667,252.333,0.333,11.47,15.714,103228.892,82466.314,79.832,1,0.00627668927886969,0.014459509017006,3760380.95969504
"WESTCHESTER","662001030002","FOX MEADOW SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,4.333,0,1,5.667,21.667,65,6.667,5.333,52,0,0,20,407.667,0,11.43,21.723,10327.677,342392.478,90.234,0,0.00217533730418714,0.0107248132278337,18342
"SUFFOLK","580901020001","REMSENBURG-SPEONK ELEMENTARY SCHOOL","REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT","Proficient",9.667,2,2.667,0,3.333,10,1,84.667,0.667,14.667,50.333,12.333,1,20,135,1.333,5.625,17.796,156782.983,89770.37,86.6,0,0.00122526082516204,0.0147749527744588,1481
"ERIE","140801060005","SHERIDAN HILL ELEMENTARY SCHOOL","CLARENCE CENTRAL SCHOOL DISTRICT","Proficient",5.667,0.333,2.667,0,0.667,3,8,85,2.333,10.333,47.667,8,0.5,23,446.667,0,12.762,35.09,180879.37,149507.463,86.345,0,0.0041347794072196,0.0247089073220775,29067
"SARATOGA","520601080001","EDINBURG COMMON SCHOOL","EDINBURG COMMON SCHOOL DISTRICT","Proficient",49.667,1,0,0,0.667,0.667,0.667,97.333,0,13,37.667,58.667,0,9.667,64.333,0,6.031,14.969,140805.943,43088.083,89.594,0,0.00100120482463355,0.0119477701852585,1474
"WESTCHESTER","660406030003","EDGEMONT JUNIOR-SENIOR HIGH SCHOOL","EDGEMONT UNION FREE SCHOOL DISTRICT","Proficient",0,0,1,0,2,7,29,57.333,5,12.667,47,0,0.667,21.595,910,0,12.026,15.037,108988.765,55392.308,94.014,0,0.00217533730418714,0.0107248132278337,7476
"NASSAU","280221030004","RIVERSIDE SCHOOL","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","Proficient",18.667,1,4,0,6.333,28.333,3,58,4.333,15,48.333,21,1.667,17,147.667,0,9.63,14.5,153563,719884.876,85.665,0,0.00141715697438313,0.0106720145400836,22409
"KINGS","331700861040","SUCCESS ACADEMY CHARTER SCHOOL-PROSPECT HEIGHTS",NA,"Proficient",60,10.333,2,1,88.667,7.333,1,2,1,14.333,53.333,66.667,4,27.667,165.333,0,10.783,23.522,89046.261,125860.887,86.627,1,0.00627668927886969,0.014459509017006,4032023.82761377
"QUEENS","342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",38.667,13.333,4.333,0.333,27,12.667,50.333,8,2,10.333,51.667,52.333,0.333,25.778,429.333,1.333,14.977,39.551,33262.101,60581974.379,85.217,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","660803020002","LITTLE SCHOOL","HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT","Proficient",25.667,1,2.667,3.333,44.333,44.333,0,8,1,100,14.667,36.333,42.333,22.433,30,6.667,7.5,29.368,102500.358,695766.667,84.478,0,0.00217533730418714,0.0107248132278337,2786295.7022071
"KINGS","332100010101","PS 101 VERRAZANO (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #21","Proficient",55,2.333,17.667,0,1,17.667,52.667,28.667,0.333,19.667,46.667,57.333,0,26.667,761.333,0,12.413,35.242,130244.513,34163565.236,87.587,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","332000010682","ACADEMY OF TALENTED SCHOLARS (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",35,8.667,7.333,0,4.333,13.333,18,63,1,22.667,47.667,43.667,0,20,295.667,1.333,6.428,37.647,85392.668,87970217.587,90.156,0,0.00627668927886969,0.014459509017006,8461961
"BRONX","321100860982","ICAHN CHARTER SCHOOL 5",NA,"Proficient",56,19.667,2.667,0,52.333,34.333,5,7.667,0.667,9.333,49,67.333,1,18,176,7.667,10.154,21.427,79995.788,118232.955,78.165,1,0.00911660408481436,0.0160715764710795,3680977.29199681
"SUFFOLK","580507060008","IDLE HOUR ELEMENTARY SCHOOL","CONNETQUOT CENTRAL SCHOOL DISTRICT","Proficient",8.667,2,1,0.333,0,4.667,4,90,0.333,14.333,44,12,1.5,19,214.667,0,10.733,27.91,64518.011,760136.646,82.092,0,0.00122526082516204,0.0147749527744588,38524
"NASSAU","280402030002","WILLETS ROAD SCHOOL","EAST WILLISTON UNION FREE SCHOOL DISTRICT","Proficient",2.667,0.333,1.333,0,1,5.667,21,72,0.333,13,46.333,4.333,1.333,19.78,425.333,0,11.6,27.9,218261,123188.088,85.354,0,0.00141715697438313,0.0106720145400836,8865
"ERIE","043011020002","RANDOLPH ACADEMYHAMBURG CAMPUS","RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT","Proficient",15.333,1.333,4.333,1.667,43,17.667,0,31,6.333,98.667,25.333,19,17.333,6.714,73.333,13,5.238,18.313,133427.721,127390.909,96.436,0,0.0041347794072196,0.0247089073220775,2528428.34116702
"NASSAU","280405020003","HILLSIDE GRADE SCHOOL","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","Proficient",12.667,5.333,6.333,0,0,13.667,56,27,2.667,8.333,50.667,19.667,0,22,443,0,13.29,23.867,48480.963,75977.427,94.638,0,0.00141715697438313,0.0106720145400836,800966.465197719
"NASSAU","280518030002","EASTPLAIN SCHOOL","PLAINEDGE UNION FREE SCHOOL DISTRICT","Proficient",7.333,2.667,1.333,0,0,4,2,93.667,0,2.667,50,9.333,0.5,19.333,279.333,0,10.608,19.973,130408.59,281727.924,90.6,0,0.00141715697438313,0.0106720145400836,19036
"NASSAU","280515030006","JERICHO MIDDLE SCHOOL","JERICHO UNION FREE SCHOOL DISTRICT","Proficient",3,0,3,0,2.333,3,46.333,48,0.333,13,46.333,3,1.667,21.167,682.667,0,10.291,17.812,86003.69,153001.465,97.279,0,0.00141715697438313,0.0106720145400836,17605
"QUEENS","342500010242","PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",61,12.333,34,0.333,4.333,16,73.333,4.667,2,17,48.667,74,0,24,266.667,0.667,7.921,17.378,87746.056,97536978.75,81.364,0,0.00464932850969108,0.0126289441911748,8461961
"KINGS","332000010682","ACADEMY OF TALENTED SCHOLARS (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",35,8.667,7.333,0,4.333,13.333,18,63,1,22.667,47.667,43.667,0,20,295.667,1.333,6.428,37.647,85392.668,87970217.587,90.156,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","331600860938","EXCELLENCE GIRLS CHARTER SCHOOL",NA,"Proficient",61.667,8.333,2,0.667,86,9.667,1.667,1,1,9.667,99.333,77.333,4,29,510,18.333,13.54,11.01,68567.71,40801.961,82.305,1,0.00627668927886969,0.014459509017006,5362467.59448916
"WESTCHESTER","661004060005","WESTORCHARD SCHOOL","CHAPPAQUA CENTRAL SCHOOL DISTRICT","Proficient",0.667,0,3,0,0.667,5,10.667,79.667,3.333,7,48,2,0.333,20.667,365,0,11.406,26.498,142161.893,324095.89,88.471,0,0.00217533730418714,0.0107248132278337,16627
"NASSAU","280405020003","HILLSIDE GRADE SCHOOL","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","Proficient",12.667,5.333,6.333,0,0,13.667,56,27,2.667,8.333,50.667,19.667,0,22,443,0,13.29,23.867,48480.963,75977.427,94.638,0,0.00141715697438313,0.0106720145400836,800966.465197719
"FULTON","170600010004","PLEASANT AVENUE SCHOOL","JOHNSTOWN CITY SCHOOL DISTRICT","Proficient",40,10,0,0,0.667,2.667,0,95,1,8.667,48,53.333,1.333,20.667,158.333,0,8.796,22.683,102938.278,180713.684,93.787,0,0.00189697405013168,0.0222995745621305,11230
"KINGS","331700010249","PS 249 CATON (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #17","Proficient",67.667,1.333,25,0.333,40.667,49.667,5.667,3.667,0,18,49,69,0,26.333,709,4.667,13.294,26.326,155860.922,36685276.446,78.942,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280221030004","RIVERSIDE SCHOOL","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","Proficient",18.667,1,4,0,6.333,28.333,3,58,4.333,15,48.333,21,1.667,17,147.667,0,9.63,14.5,153563,719884.876,85.665,0,0.00141715697438313,0.0106720145400836,22409
"BROOME","031601060028","VESTAL HILLS ELEMENTARY SCHOOL","VESTAL CENTRAL SCHOOL DISTRICT","Proficient",19,2.667,3.333,0,2.667,3,17.667,72,3.667,7,49,23.667,0,19.333,266.333,0,11.254,28.331,99534.622,247866.083,92.847,0,0.00300636839412101,0.0278679305505596,32071
"NASSAU","280211030007","SCHOOL 9E-BOARDMAN ELEM SCHOOL","OCEANSIDE UNION FREE SCHOOL DISTRICT","Proficient",3.667,1,1.667,0,1.333,7,3.333,87,1.333,9.333,50.333,5.333,1,19,315.333,0,13.912,44.357,122644.341,453215.645,87.034,0,0.00141715697438313,0.0106720145400836,35487
"SUFFOLK","580404030011","BELLEROSE ELEMENTARY SCHOOL","NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT","Proficient",4.333,1,0,0,0,6.667,1.667,89.667,1.667,9,46.667,6.333,0,20,346.667,0,13,22.4,129090,446653.846,93.292,0,0.00122526082516204,0.0147749527744588,35382
"NASSAU","280407030008","LAKEVILLE ELEMENTARY SCHOOL","GREAT NECK UNION FREE SCHOOL DISTRICT","Proficient",7.333,3.667,5.333,0,2,7.667,59.333,29,2,10.667,48.333,11.667,0,20.333,747,0,10.423,24.9,153606,281104.418,84.59,0,0.00141715697438313,0.0106720145400836,45310
"WESTCHESTER","662001030011","SCARSDALE MIDDLE SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,2,0,1,6,17,69.667,6.333,9,51,0,0,21.75,1143.333,1.333,11.747,20.845,108523.934,122083.382,92.398,0,0.00217533730418714,0.0107248132278337,18342
