ENTITY_CD,ENTITY_NAME,YEAR,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS
530600010026,VAN CORLAER SCHOOL,2016,378,78,8,2,10,2,2,0,116,24,100,21,30,6,191,39,45,9,58,12,238,49,246,51,386,80
530600010029,WOODLAWN SCHOOL,2016,351,72,19,4,2,0,0,0,127,26,110,23,52,11,162,33,37,8,77,16,222,45,266,55,370,76
530600010030,WILLIAM C KEANE ELEMENTARY SCHOOL,2016,289,87,4,1,3,1,0,0,121,37,72,22,65,20,54,16,19,6,55,17,156,47,175,53,293,89
530600010031,FRANKLIN DELANO ROOSEVELT ELEMENTARY SCHOOL,2016,84,88,4,4,0,0,0,0,39,41,18,19,12,13,21,22,6,6,28,29,49,51,47,49,88,92
530600010034,CENTRAL PARK INTERNATIONAL MAGNET SCHOOL,2016,459,73,33,5,12,2,0,0,198,32,105,17,148,24,150,24,27,4,116,18,318,51,310,49,492,78
540801040000,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,2016,136,45,38,13,0,0,0,0,7,2,4,1,3,1,282,94,3,1,59,20,142,47,157,53,174,58
540801040001,GILBOA-CONESVILLE CENTRAL SCHOOL,2016,136,45,38,13,0,0,0,0,7,2,4,1,3,1,282,94,3,1,59,20,142,47,157,53,174,58
540901040000,JEFFERSON CENTRAL SCHOOL DISTRICT,2016,97,40,42,17,1,0,0,0,0,0,5,2,1,0,234,96,3,1,38,16,104,43,139,57,142,58
540901040001,JEFFERSON CENTRAL SCHOOL,2016,97,40,42,17,1,0,0,0,0,0,5,2,1,0,234,96,3,1,38,16,104,43,139,57,142,58
541001040000,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,2016,306,40,88,12,7,1,0,0,6,1,12,2,10,1,732,96,5,1,152,20,391,51,374,49,412,54
541001040001,MIDDLEBURGH JUNIOR/SENIOR HIGH SCHOOL,2016,136,35,51,13,0,0,0,0,4,1,7,2,1,0,371,96,2,1,79,21,199,52,186,48,195,51
541001040002,MIDDLEBURGH ELEMENTARY SCHOOL,2016,170,45,37,10,7,2,0,0,2,1,5,1,9,2,361,95,3,1,73,19,192,51,188,49,217,57
541102060000,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,2016,722,42,99,6,6,0,0,0,27,2,85,5,14,1,1577,91,22,1,198,11,842,49,883,51,878,51
541102060001,GEORGE D RYDER ELEMENTARY SCHOOL,2016,196,49,16,4,5,1,0,0,6,2,28,7,3,1,354,89,9,2,46,12,186,47,214,54,225,56
541102060002,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,2016,175,33,36,7,1,0,0,0,8,1,25,5,5,1,494,93,2,0,73,14,274,51,260,49,233,44
541102060004,WILLIAM H GOLDING MIDDLE SCHOOL,2016,176,40,26,6,0,0,0,0,8,2,16,4,2,0,405,92,7,2,43,10,205,47,233,53,218,50
541102060005,JOSEPH B RADEZ ELEMENTARY SCHOOL,2016,175,50,21,6,0,0,0,0,5,1,16,5,4,1,324,92,4,1,36,10,177,50,176,50,202,57
541201040000,SCHOHARIE CENTRAL SCHOOL DISTRICT,2016,320,37,70,8,0,0,0,0,0,0,9,1,0,0,842,97,20,2,136,16,452,52,419,48,427,49
541201040002,SCHOHARIE ELEMENTARY SCHOOL,2016,197,41,39,8,0,0,0,0,0,0,5,1,0,0,465,97,9,2,74,15,239,50,240,50,254,53
541201040003,SCHOHARIE HIGH SCHOOL,2016,123,31,31,8,0,0,0,0,0,0,4,1,0,0,377,96,11,3,62,16,213,54,179,46,173,44
541401040000,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,2016,132,50,34,13,1,0,0,0,4,2,12,5,4,2,245,92,1,0,41,15,120,45,146,55,171,64
541401040001,SHARON SPRINGS CENTRAL SCHOOL,2016,132,50,34,13,1,0,0,0,4,2,12,5,4,2,245,92,1,0,41,15,120,45,146,55,171,64
550101040000,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,2016,309,43,63,9,2,0,0,0,6,1,18,2,4,1,684,94,14,2,106,15,356,49,370,51,398,55
550101040001,B C CATE ELEMENTARY SCHOOL,2016,83,50,9,5,1,1,0,0,0,0,6,4,1,1,157,94,3,2,20,12,78,47,89,53,96,57
550101040002,HOWARD A HANLON ELEMENTARY SCHOOL,2016,101,47,16,7,1,0,0,0,1,0,4,2,3,1,205,94,4,2,38,18,95,44,122,56,125,58
550101040003,ODESSA-MONTOUR JUNIOR/SENIOR HIGH SCHOOL,2016,125,37,38,11,0,0,0,0,5,1,8,2,0,0,322,94,7,2,48,14,183,54,159,46,177,52
550301060000,WATKINS GLEN CENTRAL SCHOOL DISTRICT,2016,438,41,57,5,5,0,6,1,18,2,28,3,18,2,968,90,38,4,149,14,521,48,555,52,555,52
550301060002,WATKINS GLEN ELEMENTARY SCHOOL,2016,244,45,33,6,0,0,2,0,6,1,15,3,6,1,484,89,30,6,76,14,257,47,286,53,308,57
550301060004,WATKINS GLEN CENTRAL HIGH SCHOOL,2016,194,36,24,5,5,1,4,1,12,2,13,2,12,2,484,91,8,2,73,14,264,50,269,50,247,46
560501040000,SOUTH SENECA CENTRAL SCHOOL DISTRICT,2016,333,47,65,9,1,0,2,0,9,1,26,4,3,0,657,93,11,2,138,19,352,50,356,50,416,59
560501040003,SOUTH SENECA ELEMENTARY SCHOOL,2016,149,51,21,7,1,0,1,0,1,0,8,3,2,1,279,96,1,0,55,19,139,48,153,52,177,61
560501040004,SOUTH SENECA MIDDLE/HIGH SCHOOL,2016,184,44,44,11,0,0,1,0,8,2,18,4,1,0,378,91,10,2,83,20,213,51,203,49,239,57
560603040000,ROMULUS CENTRAL SCHOOL DISTRICT,2016,171,47,48,13,1,0,2,1,6,2,22,6,0,0,318,87,19,5,39,11,197,54,170,46,235,64
560603040001,ROMULUS CENTRAL SCHOOL,2016,171,47,48,13,1,0,2,1,6,2,22,6,0,0,318,87,19,5,39,11,197,54,170,46,235,64
560701060000,SENECA FALLS CENTRAL SCHOOL DISTRICT,2016,446,36,92,7,10,1,11,1,40,3,58,5,21,2,1040,84,66,5,123,10,613,50,623,50,597,48
560701060001,FRANK M KNIGHT ELEMENTARY SCHOOL,2016,120,43,15,5,7,3,4,1,4,1,18,6,6,2,229,82,17,6,23,8,125,45,153,55,153,55
560701060003,MYNDERSE ACADEMY,2016,97,26,36,10,0,0,3,1,13,3,9,2,5,1,332,89,12,3,38,10,189,51,185,49,152,41
560701060004,ELIZABETH CADY STANTON ELEMENTARY SCHOOL,2016,131,43,22,7,2,1,1,0,11,4,21,7,6,2,237,78,26,9,34,11,151,50,151,50,164,54
560701060005,SENECA FALLS MIDDLE SCHOOL,2016,98,35,19,7,1,0,3,1,12,4,10,4,4,1,242,86,11,4,28,10,148,52,134,48,128,45
561006060000,WATERLOO CENTRAL SCHOOL DISTRICT,2016,5,0,3,0,6,0,5,0,65,4,63,4,11,1,1384,88,47,3,226,14,753,48,822,52,10,1
561006060001,WATERLOO HIGH SCHOOL,2016,3,1,2,0,0,0,2,0,24,5,24,5,5,1,467,88,7,1,89,17,250,47,279,53,5,1
561006060002,LA FAYETTE SCHOOL,2016,0,0,0,0,2,1,0,0,11,3,13,4,2,1,320,89,14,4,39,11,177,49,183,51,1,0
561006060003,WATERLOO MIDDLE SCHOOL,2016,1,0,1,0,1,0,3,1,12,4,13,4,1,0,298,89,9,3,55,16,165,49,171,51,2,1
561006060004,SKOI-YASE SCHOOL,2016,1,0,0,0,3,1,0,0,18,5,13,4,3,1,299,85,17,5,43,12,161,46,189,54,2,1
570101040000,ADDISON CENTRAL SCHOOL DISTRICT,2016,541,51,80,8,0,0,4,0,5,0,4,0,8,1,1025,97,9,1,155,15,524,50,531,50,655,62
570101040001,TUSCARORA ELEMENTARY SCHOOL,2016,259,54,44,9,0,0,0,0,1,0,0,0,1,0,478,99,4,1,67,14,243,50,241,50,314,65
570101040002,ADDISON HIGH SCHOOL,2016,282,49,36,6,0,0,4,1,4,1,4,1,7,1,547,96,5,1,88,15,281,49,290,51,341,60
570101040003,VALLEY ELEMENTARY SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570201040000,AVOCA CENTRAL SCHOOL DISTRICT,2016,184,42,52,12,0,0,0,0,3,1,8,2,1,0,422,96,7,2,59,13,205,46,236,54,246,56
570201040002,AVOCA CENTRAL SCHOOL,2016,184,42,52,12,0,0,0,0,3,1,8,2,1,0,422,96,7,2,59,13,205,46,236,54,246,56
570302060000,BATH CENTRAL SCHOOL DISTRICT,2016,724,48,134,9,2,0,2,0,16,1,13,1,1,0,1466,98,2,0,245,16,736,49,764,51,924,62
570302060001,VERNON E WIGHTMAN PRIMARY SCHOOL,2016,270,58,38,8,0,0,0,0,3,1,1,0,0,0,460,99,0,0,79,17,221,48,243,52,330,71
570302060003,HAVERLING SENIOR HIGH SCHOOL,2016,184,39,32,7,1,0,1,0,8,2,3,1,1,0,455,97,1,0,78,17,224,48,245,52,238,51
570302060004,DANA L LYON MIDDLE SCHOOL,2016,270,48,64,11,1,0,1,0,5,1,9,2,0,0,551,97,1,0,88,16,291,51,276,49,356,63
570401040000,BRADFORD CENTRAL SCHOOL DISTRICT,2016,107,42,42,16,0,0,0,0,0,0,3,1,0,0,250,98,3,1,47,18,126,49,130,51,155,61
570401040001,BRADFORD CENTRAL SCHOOL,2016,107,42,42,16,0,0,0,0,0,0,3,1,0,0,250,98,3,1,47,18,126,49,130,51,155,61
570603040000,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,2016,362,45,61,8,0,0,1,0,2,0,8,1,5,1,778,96,13,2,114,14,415,51,392,49,455,56
570603040001,CAMPBELL-SAVONA ELEMENTARY SCHOOL,2016,204,47,26,6,0,0,0,0,0,0,6,1,1,0,415,96,9,2,56,13,216,50,215,50,242,56
570603040002,CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL,2016,158,42,35,9,0,0,1,0,2,1,2,1,4,1,363,97,4,1,58,15,199,53,177,47,213,57
571000010000,CORNING CITY SCHOOL DISTRICT,2016,1531,32,408,9,44,1,19,0,125,3,105,2,187,4,4177,87,175,4,869,18,2345,49,2443,51,2115,44
571000010003,CALVIN U SMITH ELEMENTARY SCHOOL,2016,116,37,32,10,3,1,2,1,3,1,7,2,5,2,285,91,10,3,58,19,141,45,171,55,160,51
571000010005,ERWIN VALLEY ELEMENTARY SCHOOL,2016,88,20,23,5,22,5,0,0,12,3,5,1,76,18,325,75,15,3,46,11,204,47,229,53,115,27
571000010007,FREDERICK CARDER ELEMENTARY SCHOOL,2016,136,30,30,7,6,1,2,0,3,1,15,3,3,1,406,88,32,7,72,16,210,46,251,54,183,40
571000010008,HUGH W GREGG ELEMENTARY SCHOOL,2016,66,29,25,11,5,2,0,0,10,4,12,5,5,2,189,82,14,6,38,17,118,51,112,49,104,45
571000010012,WILLIAM E SEVERN ELEMENTARY SCHOOL,2016,194,46,44,10,1,0,3,1,5,1,9,2,4,1,384,91,18,4,95,22,209,49,214,51,247,58
571000010013,WINFIELD STREET ELEMENTARY SCHOOL,2016,128,52,28,11,0,0,0,0,2,1,3,1,0,0,225,92,15,6,73,30,123,50,122,50,163,67
571000010017,CORNING-PAINTED POST HIGH SCHOOL,2016,457,28,135,8,4,0,9,1,60,4,24,1,55,3,1438,89,38,2,272,17,815,50,809,50,674,42
571000010019,CORNING PAINTED POST HIGH SCHOOL LEARNING CENTER,2016,0,0,0,0,0,0,0,0,2,7,1,4,0,0,24,86,1,4,0,0,17,61,11,39,0,0
571000010020,CORNING-PAINTED POST MIDDLE SCHOOL,2016,346,34,91,9,3,0,3,0,28,3,29,3,39,4,901,87,32,3,215,21,508,49,524,51,469,45
571502060000,CANISTEO-GREENWOOD CSD,2016,476,51,48,5,4,0,1,0,10,1,16,2,4,0,896,96,5,1,142,15,450,48,482,52,556,60
571502060001,CANISTEO-GREENWOOD HIGH SCHOOL,2016,178,47,18,5,0,0,1,0,4,1,4,1,0,0,370,97,1,0,61,16,195,51,185,49,207,54
571502060002,CANISTEO-GREENWOOD ELEMENTARY/MIDDLE SCHOOL,2016,298,54,30,5,4,1,0,0,6,1,12,2,4,1,526,95,4,1,81,15,255,46,297,54,349,63
571800010000,HORNELL CITY SCHOOL DISTRICT,2016,916,54,163,10,7,0,1,0,66,4,38,2,12,1,1528,90,62,4,286,17,833,49,874,51,1130,66
571800010001,HORNELL INTERMEDIATE SCHOOL,2016,214,56,44,11,1,0,0,0,12,3,10,3,2,1,353,92,8,2,71,18,193,50,192,50,267,69
571800010002,BRYANT SCHOOL,2016,147,58,22,9,1,0,0,0,11,4,6,2,1,0,221,87,16,6,36,14,124,49,131,51,179,70
571800010006,HORNELL SENIOR HIGH SCHOOL,2016,262,48,46,8,1,0,0,0,25,5,10,2,5,1,501,91,8,1,98,18,264,48,285,52,330,60
571800010007,NORTH HORNELL SCHOOL,2016,143,58,20,8,4,2,0,0,8,3,4,2,3,1,220,90,10,4,35,14,128,52,117,48,170,69
571800010008,HORNELL JUNIOR HIGH SCHOOL,2016,150,55,31,11,0,0,1,0,10,4,8,3,1,0,233,85,20,7,46,17,124,45,149,55,184,67
571901040000,ARKPORT CENTRAL SCHOOL DISTRICT,2016,116,26,25,6,3,1,1,0,0,0,19,4,1,0,424,95,3,1,50,11,216,48,232,52,165,37
571901040004,ARKPORT CENTRAL SCHOOL,2016,116,26,25,6,3,1,1,0,0,0,19,4,1,0,424,95,3,1,50,11,216,48,232,52,165,37
572301040000,PRATTSBURGH CENTRAL SCHOOL DISTRICT,2016,166,45,39,11,0,0,2,1,10,3,9,2,1,0,339,92,6,2,59,16,182,50,185,50,220,60
572301040001,PRATTSBURGH CENTRAL SCHOOL,2016,166,45,39,11,0,0,2,1,10,3,9,2,1,0,339,92,6,2,59,16,182,50,185,50,220,60
572702040000,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,2016,252,49,48,9,0,0,0,0,3,1,1,0,6,1,504,98,0,0,80,16,249,48,265,52,310,60
572702040001,JASPER-TROUPSBURG ELEMENTARY SCHOOL,2016,138,55,25,10,0,0,0,0,1,0,1,0,2,1,249,98,0,0,49,19,118,47,135,53,165,65
572702040002,JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL,2016,114,44,23,9,0,0,0,0,2,1,0,0,4,2,255,98,0,0,31,12,131,50,130,50,145,56
572901040000,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,2016,213,46,54,12,0,0,0,0,4,1,8,2,4,1,428,93,17,4,19,4,224,49,237,51,2,0
572901040002,GLENN CURTISS MEMORIAL SCHOOL,2016,115,50,29,13,0,0,0,0,0,0,2,1,2,1,211,92,14,6,9,4,113,49,116,51,1,0
572901040004,HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL,2016,98,42,25,11,0,0,0,0,4,2,6,3,2,1,217,94,3,1,10,4,111,48,121,52,1,0
573002040000,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,2016,565,44,161,13,3,0,1,0,11,1,14,1,6,0,1238,96,13,1,150,12,626,49,657,51,765,60
573002040001,WAYLAND-COHOCTON HIGH SCHOOL,2016,169,41,49,12,1,0,1,0,3,1,5,1,0,0,398,97,3,1,47,11,197,48,213,52,229,56
573002040002,WAYLAND ELEMENTARY SCHOOL,2016,143,45,43,13,0,0,0,0,0,0,4,1,3,1,307,96,7,2,47,15,161,50,160,50,196,61
573002040003,WAYLAND-COHOCTON MIDDLE SCHOOL,2016,171,45,47,12,2,1,0,0,7,2,2,1,3,1,369,96,2,1,43,11,189,49,194,51,230,60
573002040004,COHOCTON ELEMENTARY SCHOOL,2016,82,49,22,13,0,0,0,0,1,1,3,2,0,0,164,97,1,1,13,8,79,47,90,53,110,65
580101030000,BABYLON UNION FREE SCHOOL DISTRICT,2016,229,15,32,2,19,1,0,0,47,3,184,12,54,3,1253,80,27,2,194,12,769,49,796,51,261,17
580101030001,BABYLON MEMORIAL GRADE SCHOOL,2016,71,15,13,3,4,1,0,0,8,2,55,12,14,3,372,80,15,3,58,13,233,50,231,50,84,18
580101030002,BABYLON JUNIOR-SENIOR HIGH SCHOOL,2016,118,15,11,1,10,1,0,0,30,4,90,12,25,3,624,80,8,1,104,13,389,50,388,50,129,17
580101030003,BABYLON ELEMENTARY SCHOOL,2016,40,12,8,2,5,2,0,0,9,3,39,12,15,5,257,79,4,1,32,10,147,45,177,55,48,15
580102030000,WEST BABYLON UNION FREE SCHOOL DISTRICT,2016,1271,32,235,6,176,4,2,0,271,7,812,20,167,4,2660,67,61,2,640,16,2007,51,1966,49,1617,41
580102030001,FOREST AVENUE SCHOOL,2016,113,36,20,6,26,8,0,0,34,11,88,28,14,5,167,54,8,3,41,13,157,50,154,50,142,46
580102030002,JOHN F KENNEDY SCHOOL,2016,86,23,14,4,2,1,0,0,17,5,40,11,8,2,298,80,11,3,63,17,164,44,210,56,106,28
580102030004,SANTAPOGUE SCHOOL,2016,115,32,23,6,30,8,0,0,24,7,100,28,14,4,210,59,6,2,43,12,192,54,162,46,149,42
580102030005,SOUTH BAY SCHOOL,2016,97,32,17,6,21,7,0,0,12,4,64,21,16,5,198,66,12,4,62,21,143,47,159,53,117,39
580102030006,TOOKER AVENUE SCHOOL,2016,123,37,30,9,40,12,0,0,23,7,103,31,10,3,189,57,9,3,49,15,186,56,148,44,160,48
580102030007,WEST BABYLON JUNIOR HIGH SCHOOL,2016,311,32,54,6,25,3,2,0,64,7,189,20,50,5,651,67,13,1,177,18,478,49,491,51,389,40
580102030008,WEST BABYLON SENIOR HIGH SCHOOL,2016,426,32,77,6,32,2,0,0,97,7,228,17,55,4,947,71,2,0,205,15,687,52,642,48,554,42
580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,2016,1142,24,369,8,195,4,10,0,1040,22,1112,24,254,5,2154,46,92,2,695,15,2271,49,2391,51,1960,42
580103030001,BELMONT ELEMENTARY SCHOOL,2016,85,22,33,9,35,9,1,0,61,16,99,26,23,6,179,47,16,4,42,11,178,47,201,53,172,45
580103030002,ROBERT MOSES MIDDLE SCHOOL,2016,294,27,108,10,33,3,1,0,260,24,272,25,56,5,506,46,8,1,171,16,522,47,581,53,488,44
580103030003,PARLIAMENT PLACE SCHOOL,2016,108,23,35,8,37,8,2,0,109,23,110,24,42,9,191,41,12,3,42,9,239,51,227,49,210,45
580103030006,WOODS ROAD ELEMENTARY SCHOOL,2016,79,22,20,6,8,2,1,0,70,19,82,23,26,7,167,46,15,4,33,9,177,49,184,51,139,39
580103030008,NORTH BABYLON HIGH SCHOOL,2016,388,26,124,8,41,3,3,0,358,24,307,21,68,5,743,50,15,1,265,18,726,49,768,51,605,40
580103030009,MARION G VEDDER ELEMENTARY SCHOOL,2016,105,26,23,6,18,4,0,0,93,23,110,27,21,5,172,42,12,3,83,20,196,48,212,52,177,43
580103030010,WILLIAM E DELUCA JR ELEMENTARY SCHOOL,2016,83,18,26,6,23,5,2,0,89,20,132,29,18,4,196,43,14,3,59,13,233,52,218,48,169,37
580104030000,LINDENHURST UNION FREE SCHOOL DISTRICT,2016,1713,28,421,7,232,4,7,0,160,3,1208,20,209,3,4420,73,58,1,999,16,2975,49,3087,51,2298,38
580104030001,ALBANY AVENUE SCHOOL,2016,132,31,36,8,30,7,0,0,6,1,113,27,16,4,288,68,1,0,36,8,228,54,196,46,180,42
580104030002,ALLEGHANY AVENUE SCHOOL,2016,92,27,20,6,9,3,0,0,10,3,65,19,7,2,252,74,7,2,124,36,148,43,193,57,118,35
580104030003,DANIEL STREET SCHOOL,2016,143,26,42,8,32,6,0,0,12,2,111,20,20,4,397,72,9,2,80,15,268,49,281,51,200,36
580104030005,HARDING AVENUE SCHOOL,2016,66,18,19,5,1,0,2,1,6,2,42,12,4,1,303,84,5,1,42,12,187,52,175,48,91,25
580104030008,WILLIAM RALL SCHOOL,2016,226,39,33,6,54,9,0,0,18,3,183,32,24,4,335,58,14,2,66,11,311,54,263,46,282,49
580104030009,WEST GATES AVENUE SCHOOL,2016,90,25,24,7,21,6,0,0,7,2,66,18,14,4,268,74,7,2,36,10,178,49,184,51,121,33
580104030010,LINDENHURST SENIOR HIGH SCHOOL,2016,557,26,175,8,46,2,3,0,67,3,358,17,81,4,1605,76,8,0,356,17,1025,48,1097,52,795,37
580104030011,LINDENHURST MIDDLE SCHOOL,2016,407,31,72,5,39,3,2,0,34,3,270,20,43,3,972,73,7,1,259,20,630,47,698,53,511,38
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2016,3294,66,296,6,728,15,0,0,1188,24,2877,57,116,2,768,15,66,1,631,13,2464,49,2551,51,3722,74
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2016,327,66,22,4,52,11,0,0,112,23,266,54,10,2,94,19,10,2,31,6,253,51,239,49,366,74
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2016,372,69,42,8,89,17,0,0,118,22,346,64,8,1,52,10,13,2,38,7,254,47,283,53,430,80
580105030004,SUSAN E WILEY SCHOOL,2016,534,67,49,6,145,18,0,0,154,19,492,61,22,3,117,15,16,2,56,7,395,49,406,51,606,76
580105030005,WALTER G O'CONNELL COPIAGUE HIGH SCHOOL,2016,1012,63,87,5,233,15,0,0,421,26,885,55,39,2,249,16,9,1,255,16,792,49,811,51,1143,71
580105030006,COPIAGUE MIDDLE SCHOOL,2016,714,64,83,7,140,13,0,0,286,26,614,55,29,3,172,15,11,1,160,14,536,48,576,52,816,73
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2016,335,71,13,3,69,15,0,0,97,21,274,58,8,2,84,18,7,1,91,19,234,50,236,50,361,77
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2016,2053,69,226,8,592,20,8,0,1297,43,1403,47,22,1,176,6,80,3,434,15,1386,46,1600,54,2445,82
580106030001,NORTHEAST SCHOOL,2016,148,62,17,7,69,29,0,0,85,36,128,54,1,0,12,5,11,5,26,11,111,47,126,53,195,82
580106030002,NORTHWEST ELEMENTARY SCHOOL,2016,544,75,44,6,183,25,5,1,259,36,396,55,5,1,30,4,28,4,66,9,349,48,374,52,619,86
580106030003,PARK AVENUE SCHOOL,2016,467,74,56,9,116,18,3,0,255,40,303,48,2,0,48,8,22,3,101,16,277,44,356,56,546,86
580106030004,EDMUND W MILES MIDDLE SCHOOL,2016,415,66,57,9,92,15,0,0,320,51,258,41,5,1,34,5,8,1,121,19,294,47,331,53,502,80
580106030005,AMITYVILLE MEMORIAL HIGH SCHOOL,2016,479,62,52,7,132,17,0,0,378,49,318,41,9,1,52,7,11,1,120,16,355,46,413,54,583,76
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2016,1404,35,307,8,184,5,4,0,711,18,856,21,452,11,1867,47,99,2,646,16,1881,47,2108,53,1788,45
580107030001,MAY MOORE PRIMARY SCHOOL,2016,149,35,23,5,45,11,0,0,82,19,95,22,46,11,184,43,18,4,87,20,216,51,209,49,181,43
580107030004,JOHN QUINCY ADAMS PRIMARY SCHOOL,2016,149,38,31,8,31,8,0,0,82,21,85,22,52,13,164,42,12,3,77,19,198,50,197,50,187,47
580107030007,DEER PARK HIGH SCHOOL,2016,425,32,109,8,36,3,1,0,227,17,263,20,156,12,683,51,14,1,192,14,614,46,730,54,562,42
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2016,350,40,67,8,33,4,2,0,157,18,204,23,100,11,393,44,28,3,134,15,424,48,460,52,435,49
580107030009,ROBERT FROST MIDDLE SCHOOL,2016,331,35,77,8,39,4,1,0,163,17,209,22,98,10,443,47,27,3,156,17,429,46,512,54,423,45
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2016,1980,83,103,4,523,22,0,0,1242,52,1096,46,9,0,20,1,13,1,475,20,1158,49,1222,51,2174,91
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2016,570,87,29,4,160,24,0,0,309,47,335,51,1,0,5,1,4,1,110,17,314,48,340,52,615,94
580109020003,WYANDANCH MEMORIAL HIGH SCHOOL,2016,508,80,25,4,104,16,0,0,342,54,278,44,6,1,8,1,2,0,153,24,325,51,311,49,560,88
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2016,557,84,30,5,110,17,0,0,377,57,279,42,2,0,5,1,2,0,158,24,313,47,352,53,609,92
580109020006,LA FRANCIS HARDIMAN ELEMENTARY SCHOOL,2016,345,81,19,4,149,35,0,0,214,50,204,48,0,0,2,0,5,1,54,13,206,48,219,52,390,92
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2016,427,7,96,1,57,1,8,0,88,1,325,5,603,9,5353,83,81,1,899,14,3173,49,3285,51,523,8
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2016,44,7,11,2,3,1,0,0,10,2,40,7,52,9,478,81,9,2,128,22,276,47,313,53,55,9
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2016,29,6,7,1,34,7,0,0,6,1,45,9,64,12,398,76,9,2,57,11,271,52,251,48,36,7
580201060005,WARD MELVILLE SENIOR HIGH SCHOOL,2016,137,7,19,1,9,0,2,0,27,1,76,4,174,9,1605,85,3,0,239,13,926,49,961,51,156,8
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2016,24,4,12,2,0,0,1,0,6,1,36,6,95,17,399,72,18,3,46,8,285,51,270,49,36,6
580201060007,SETAUKET ELEMENTARY SCHOOL,2016,31,5,6,1,0,0,2,0,9,1,31,5,33,5,545,85,19,3,126,20,295,46,344,54,37,6
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2016,43,7,11,2,0,0,0,0,4,1,36,6,36,6,531,85,16,3,69,11,328,53,295,47,54,9
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2016,49,6,11,1,10,1,0,0,9,1,32,4,70,8,751,87,4,0,108,12,412,48,454,52,60,7
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2016,70,9,19,2,1,0,3,0,17,2,29,4,79,10,646,83,3,0,126,16,380,49,397,51,89,11
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2016,881,24,129,3,221,6,8,0,72,2,1012,27,127,3,2453,66,60,2,548,15,1868,50,1864,50,1202,32
580203020001,TERRYVILLE ROAD SCHOOL,2016,142,30,20,4,34,7,1,0,12,3,152,32,14,3,282,60,10,2,80,17,233,49,238,51,182,39
580203020002,NORWOOD AVENUE SCHOOL,2016,59,17,5,1,21,6,2,1,5,1,91,27,9,3,211,62,20,6,27,8,182,54,156,46,82,24
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2016,217,25,32,4,36,4,3,0,19,2,225,25,35,4,590,67,11,1,134,15,455,52,428,48,300,34
580203020005,CLINTON AVENUE SCHOOL,2016,121,25,16,3,41,9,1,0,9,2,162,34,23,5,274,57,10,2,78,16,239,50,240,50,177,37
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2016,79,21,13,4,11,3,1,0,6,2,84,23,8,2,266,72,5,1,34,9,177,48,193,52,102,28
580203020008,COMSEWOGUE HIGH SCHOOL,2016,263,22,43,4,78,7,0,0,21,2,298,25,38,3,830,70,4,0,195,16,582,49,609,51,359,30
