ENTITY_CD,ENTITY_NAME,YEAR,ATTENDANCE_RATE,NUM_SUSPENSIONS,PER_SUSPENSIONS
332200011405,MIDWOOD HIGH SCHOOL,2013,93,13,0
332200011425,JAMES MADISON HIGH SCHOOL,2013,91,17,1
332200011495,SHEEPSHEAD BAY HIGH SCHOOL,2013,76,43,3
332200011535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2013,95,3,0
332200011555,BROOKLYN COLLEGE ACADEMY,2013,96,1,0
332200011611,ORIGINS HIGH SCHOOL,2013,0,0,0
320900011329,DREAMYARD PREPARATORY SCHOOL,2014,81,4,1
320900011350,NEW DIRECTIONS SECONDARY SCHOOL,2014,75,8,9
320900011365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,2014,91,1,0
320900011403,BRONX INTERNATIONAL HIGH SCHOOL,2014,82,0,0
320900011404,SCHOOL FOR EXCELLENCE,2014,77,12,3
320900011412,BRONX HIGH SCHOOL OF BUSINESS,2014,79,2,1
320900011413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2014,93,5,1
320900011414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2014,75,3,1
320900011505,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",2014,91,11,1
320900011517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,2014,80,13,3
320900011525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2014,82,18,3
320900011543,HIGH SCHOOL FOR VIOLIN AND DANCE,2014,77,3,1
332200011630,PROFESSIONAL PATHWAYS HIGH SCHOOL,2013,0,0,0
332200860955,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,2013,95,5,1
332200860978,BROOKLYN DREAMS CHARTER SCHOOL,2013,94,13,3
332200861051,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,2013,0,0,0
332200861053,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCE MATH AND SCIENCE III,2013,0,0,0
332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,2013,0,216,2
332300010041,PS 41 FRANCIS WHITE,2013,90,9,2
332300010073,PS 73 THOMAS S BOYLAND,2013,89,15,4
332300010137,PS/IS 137 RACHAEL JEAN MITCHELL,2013,89,8,3
332300010150,PS 150 CHRISTOPHER,2013,92,5,2
332300010155,PS/IS 155 NICHOLAS HERKIMER,2013,89,6,1
332300010156,PS 156 WAVERLY,2013,91,1,0
320900011564,CLAREMONT INTERNATIONAL HIGH SCHOOL,2014,91,0,0
320900860807,BRONX PREPARATORY CHARTER SCHOOL,2014,93,74,11
320900860823,HARRIET TUBMAN CHARTER SCHOOL,2014,96,26,4
320900860835,ICAHN CHARTER SCHOOL 1,2014,95,0,0
320900860839,FAMILY LIFE ACADEMY CHARTER SCHOOL I,2014,95,0,0
320900860872,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,2014,94,0,0
320900860913,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,2014,95,5,1
320900860962,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,2014,94,32,11
320900860980,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2,2014,96,40,8
320900861004,MOTT HALL CHARTER SCHOOL,2014,93,47,31
332300010165,PS 165 IDA POSNER,2013,87,11,2
332300010178,PS 178 SAINT CLAIR MCKELWAY,2013,88,9,2
332300010184,PS 184 NEWPORT,2013,88,27,5
332300010284,PS 284 LEW WALLACE,2013,90,14,3
332300010298,PS 298 DR BETTY SHABAZZ,2013,89,7,2
332300010323,PS/IS 323,2013,91,2,0
332300010327,PS 327 DR ROSE B ENGLISH,2013,88,11,2
332300010332,PS 332 CHARLES H HOUSTON SCHOOL,2013,89,4,4
332300010363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,2013,91,3,4
332300010392,IS 392,2013,97,1,0
332300010401,CHRISTOPHER AVENUE COMMUNITY SCHOOL,2013,86,2,1
332300010446,RIVERDALE AVENUE COMMUNITY SCHOOL,2013,88,1,1
332300010514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,2013,84,4,1
332300010518,KNOWLEDGE AND POWER PREP ACADEMY V,2013,94,2,1
320900861029,ICAHN CHARTER SCHOOL 6,2014,94,0,0
321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,2014,0,514,1
321000010003,PS 3 RAUL JULIA MICRO SOCIETY,2014,89,5,1
321000010007,MILTON FEIN SCHOOL,2014,96,0,0
321000010008,PS 8 ISSAC VARIAN,2014,91,1,0
321000010009,PS 9 RYER AVENUE ELEMENTARY SCHOOL,2014,89,2,0
321000010015,PS 15 INSTITUTE FOR ENVIRONMENTAL LEARNING,2014,94,1,0
321000010020,PS 20 PO GEORGE J WERDAN III,2014,92,4,0
321000010023,PS 23 NEW CHILDREN'S SCHOOL (THE),2014,91,0,0
321000010024,PS 24 SPUYTEN DUYVIL,2014,94,3,0
332300010522,MOTT HALL IV,2013,93,17,8
332300010599,BROOKLYN LANDMARK ELEMENTARY SCHOOL,2013,0,0,0
332300010631,GENERAL D CHAPPIE JAMES ELEMENTARY SCHOOL OF SCIENCE,2013,93,7,4
332300010634,GENERAL D CHAPPIE JAMES MIDDLE SCHOOL OF SCIENCE,2013,90,15,9
332300010664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),2013,0,0,0
332300010668,RIVERDALE AVENUE MIDDLE SCHOOL,2013,0,0,0
332300010671,MOTT HALL BRIDGES ACADEMY,2013,90,6,3
332300011493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2013,85,4,1
332300011643,BROOKLYN DEMOCRACY ACADEMY,2013,64,2,1
332300011644,EAGLE ACADEMY FOR YOUNG MEN II,2013,94,0,0
332300011646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2013,64,4,2
321000010032,PS 32 BELMONT,2014,92,0,0
321000010033,PS 33 TIMOTHY DWIGHT,2014,91,0,0
321000010037,PS 37 MULTIPLE INTELLIGENCE SCHOOL,2014,91,2,0
321000010045,THOMAS C GIORDANO MIDDLE SCHOOL 45,2014,91,23,3
321000010046,PS 46 EDGAR ALLEN POE,2014,92,4,0
321000010051,PS 51 BRONX NEW SCHOOL,2014,93,0,0
321000010054,PS/IS 54,2014,92,0,0
321000010056,PS 56 NORWOOD HEIGHTS,2014,92,2,0
321000010059,PS 59 THE COMMUNITY SCHOOL OF TECHNOLOGY,2014,88,1,0
321000010077,BEDFORD PARK ELEMENTARY SCHOOL,2014,0,0,0
321000010080,JHS 80 THE MOSHOLU PARKWAY,2014,90,20,3
321000010081,PS 81 ROBERT J CHRISTEN,2014,94,0,0
332300011647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2013,66,9,4
332300011697,TEACHERS PREPARATORY HIGH SCHOOL,2013,86,10,2
332300860912,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,2013,97,103,20
332300860936,OCEAN HILL COLLEGIATE CHARTER SCHOOL,2013,97,78,38
332300860939,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,2013,97,102,34
332300860941,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,2013,96,28,10
332300860942,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,2013,95,39,11
332300860954,BROWNSVILLE ASCEND CHARTER SCHOOL,2013,97,101,0
332300861007,ROADS CHARTER SCHOOL 1,2013,57,56,33
333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,2013,0,157,1
333200010045,PS/IS 45 HORACE E GREENE,2013,90,3,0
333200010075,PS 75 MAYDA CORTIELLA,2013,91,0,0
321000010085,PS 85 GREAT EXPECTATIONS,2014,90,11,1
321000010086,PS 86 KINGSBRIDGE HEIGHTS,2014,93,0,0
321000010091,PS 91 BRONX,2014,90,0,0
321000010094,PS 94 KINGS COLLEGE SCHOOL,2014,91,0,0
321000010095,PS 95 SHEILA MENCHER,2014,91,7,1
321000010118,JHS 118 WILLIAM W NILES,2014,92,35,3
321000010159,PS 159 LUIS MUMOZ MARIN BILING,2014,93,0,0
321000010205,PS 205 FIORELLO LAGUARDIA,2014,92,0,0
321000010206,IS 206 ANN MERSEREAU,2014,91,15,5
321000010207,PS 207,2014,89,0,0
321000010209,PS 209,2014,94,0,0
333200010086,PS 86 THE IRVINGTON,2013,96,0,0
333200010106,PS 106 EDWARD EVERETT HALE,2013,92,0,0
333200010116,PS 116 ELIZABETH L FARRELL,2013,94,0,0
333200010123,PS 123 SUYDAM,2013,94,3,0
333200010145,PS 145 ANDREW JACKSON,2013,93,0,0
333200010151,PS 151 LYNDON B JOHNSON,2013,92,0,0
333200010162,JHS 162 THE WILLOUGHBY,2013,91,13,2
333200010274,PS 274 KOSCIUSKO,2013,92,3,1
333200010291,JHS 291 ROLAND HAYES,2013,90,5,1
333200010296,JHS 296 THE ANNA GONZALEZ COMMUNITY SCHOOL,2013,87,33,13
333200010299,PS 299 THOMAS WARREN FIELD SCHOOL,2013,91,6,2
333200010347,IS 347 SCHOOL OF HUMANITIES,2013,91,11,3
321000010225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2014,90,8,1
321000010226,PS 226,2014,93,0,0
321000010228,JONAS BRONCK ACADEMY,2014,98,0,0
321000010244,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM (THE),2014,93,4,1
321000010246,PS 246 POE CENTER,2014,91,5,1
321000010254,IS 254,2014,91,11,3
321000010279,PS 279 CAPT MANUEL RIVERA JR,2014,92,9,1
321000010280,PS/MS 280 MOSHOLU PARKWAY,2014,93,5,1
321000010291,PS 291,2014,92,2,0
321000010306,PS 306,2014,92,2,0
321000010307,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY,2014,94,0,0
321000010308,BRONX DANCE ACADEMY SCHOOL,2014,94,4,2
321000010310,PS 310 MARBLE HILL,2014,92,0,0
333200010349,"IS 349 MATH, SCIENCE AND TECHNOLOGY",2013,93,4,1
333200010376,PS 376,2013,95,2,0
333200010377,PS 377 ALEJANDINA B DE GAUTIER,2013,92,5,1
333200010383,JHS 383 PHILIPPA SCHUYLER,2013,96,10,1
333200010384,PS/IS 384 FRANCES E CARTER,2013,94,8,1
333200010562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,2013,93,9,6
333200010564,BUSHWICK COMMUNITY HIGH SCHOOL,2013,61,3,1
333200011168,BROOKLYN SCHOOL FOR MATH AND RESEARCH,2013,85,2,2
333200011403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,2013,80,8,2
333200011545,EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK,2013,87,1,0
333200011549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,2013,80,12,3
333200011552,ACADEMY OF URBAN PLANNING,2013,74,8,2
321000010315,PS 315 LAB SCHOOL,2014,94,0,0
321000010331,THE BRONX SCHOOL OF YOUNG LEADERS,2014,94,14,4
321000010340,PS 340,2014,92,1,0
321000010344,AMPARK NEIGHBORHOOD,2014,94,0,0
321000010360,PS 360,2014,92,1,0
321000010363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,2014,91,7,2
321000010368,IN-TECH ACADEMY (MS/HS 368),2014,93,4,0
321000010382,"ELEMENTARY SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY",2014,93,0,0
321000010386,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,2014,93,1,0
321000010390,MS 390,2014,93,8,2
321000010391,ANGELO PATRI MIDDLE SCHOOL (THE),2014,89,23,4
321000010396,PS 396,2014,92,0,0
333200011554,ALL CITY LEADERSHIP SECONDARY SCHOOL,2013,96,1,0
333200011556,BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE,2013,82,7,2
333200860906,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,2013,98,138,16
333200860987,BUSHWICK ASCEND CHARTER SCHOOL,2013,97,0,0
333200861059,"MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",2013,0,0,0
342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,2013,0,283,1
342400010005,IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL,2013,96,10,1
342400010007,PS 7 LOUIS F SIMEONE,2013,96,1,0
342400010012,PS 12 JAMES B COLGATE,2013,96,1,0
342400010013,PS 13 CLEMENT C MOORE,2013,95,0,0
342400010014,PS 14 FAIRVIEW,2013,95,0,0
321000010447,CRESTON ACADEMY,2014,92,3,1
321000011141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2014,92,11,1
321000011213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2014,80,14,3
321000011237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED HLTH PROF",2014,82,4,1
321000011243,WEST BRONX ACADEMY FOR THE FUTURE,2014,88,9,1
321000011264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2014,92,1,1
321000011268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2014,85,5,1
321000011284,BRONX SCHOOL OF LAW AND FINANCE,2014,79,11,3
321000011319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2014,81,0,0
321000011342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2014,89,5,1
342400010016,PS 16 THE NANCY DEBENEDITTIS SCHOOL,2013,96,1,0
342400010019,PS 19 MARINO JEANTET,2013,96,1,0
342400010028,PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER,2013,96,0,0
342400010049,PS 49 DOROTHY BONAWIT KOLE,2013,95,1,0
342400010058,PS 58 SCHOOL OF HEROES,2013,96,2,0
342400010061,IS 61 LEONARDO DA VINCI,2013,94,49,2
342400010068,PS 68 CAMBRIDGE,2013,94,1,0
342400010071,PS 71 FOREST,2013,94,1,0
342400010073,IS 73 THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,2013,95,25,2
342400010077,IS 77,2013,94,8,1
342400010081,PS 81 JEAN PAUL RICHTER,2013,96,1,0
342400010087,PS 87 MIDDLE VILLAGE,2013,92,0,0
321000011351,BRONX COLLABORATIVE HIGH SCHOOL,2014,86,2,2
321000011353,WORLD VIEW HIGH SCHOOL,2014,89,4,6
321000011374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIGH SCHOOL,2014,87,21,4
321000011397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT,2014,77,3,1
321000011433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,78,25,5
321000011434,BELMONT PREPARATORY HIGH SCHOOL,2014,89,7,2
321000011437,FORDHAM HIGH SCHOOL FOR THE ARTS,2014,93,1,0
321000011438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLOGY,2014,83,16,3
321000011439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE,2014,84,2,0
321000011440,DEWITT CLINTON HIGH SCHOOL,2014,81,65,2
321000011442,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE),2014,90,7,2
342400010088,PS 88 SENECA,2013,93,0,0
342400010089,PS 89 ELMHURST,2013,97,2,0
342400010091,PS 91 RICHARD ARKWRIGHT,2013,94,1,0
342400010093,IS 93 RIDGEWOOD,2013,94,10,1
342400010102,PS 102 BAYVIEW,2013,97,5,0
342400010110,PS 110,2013,84,0,0
342400010113,PS/IS 113 ANTHONY J PRANZO,2013,96,2,0
342400010119,IS 119 THE GLENDALE,2013,95,7,1
342400010125,IS 125 THOMAS J MCCANN WOODSIDE,2013,96,14,1
342400010128,"PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",2013,96,1,0
342400010143,PS 143 LOUIS ARMSTRONG,2013,96,1,0
342400010153,PS 153 MASPETH ELEMENTARY,2013,94,4,0
342400010199,PS 199 MAURICE A FITZGERALD,2013,95,1,0
321000011445,BRONX HIGH SCHOOL OF SCIENCE,2014,97,3,0
321000011459,EAST FORDHAM ACADEMY FOR THE ARTS,2014,92,18,5
321000011477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2014,94,5,1
321000011524,CROTONA INTERNATIONAL HIGH SCHOOL,2014,85,1,0
321000011546,BRONX THEATRE HIGH SCHOOL,2014,74,11,3
321000011549,DISCOVERY HIGH SCHOOL,2014,84,11,2
321000011565,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,2014,85,1,0
321000011660,GRACE DODGE CAREER AND TECHNICAL HIGH SCHOOL,2014,66,3,1
321000011696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2014,96,0,0
321000860704,NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES (THE),2014,86,67,20
342400010211,ELM TREE ELEMENTARY SCHOOL,2013,0,0,0
342400010229,PS 229 EMANUEL KAPLAN,2013,96,0,0
342400010239,PS 239,2013,94,0,0
342400010290,PS 290,2013,95,0,0
342400010305,LEARNERS AND LEADERS,2013,94,1,0
342400010307,PIONEER ACADEMY,2013,97,0,0
342400010311,CORONA ARTS AND SCIENCES ACADEMY,2013,0,0,0
342400010330,PS 330,2013,94,0,0
342400010877,51ST AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE),2013,97,0,0
342400011236,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,2013,0,0,0
342400011264,ACADEMY OF FINANCE AND ENTERPRISE,2013,93,6,1
342400011267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2013,87,15,4
342400011293,CIVIC LEADERSHIP ACADEMY,2013,89,11,2
342400011296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,2013,88,3,1
342400011299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,2013,97,2,0
342400011455,NEWTOWN HIGH SCHOOL,2013,86,17,1
342400011485,GROVER CLEVELAND HIGH SCHOOL,2013,79,18,1
342400011520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,2013,92,0,0
342400011530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,2013,93,0,0
342400011550,HIGH SCHOOL FOR ARTS AND BUSINESS,2013,86,30,4
342400011560,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHNOLOGY,2013,90,0,0
342400011585,MASPETH HIGH SCHOOL,2013,94,10,2
342400011600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2013,90,17,1
321000860904,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,2014,95,5,2
321000860914,BRONX COMMUNITY CHARTER SCHOOL,2014,95,3,1
321000860999,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE,2014,89,99,28
321000861032,TECH INTERNATIONAL CHARTER SCHOOL,2014,95,48,24
321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,2014,0,369,1
321100010016,PS 16 WAKEFIELD,2014,90,0,0
321100010019,PS 19 JUDITH K WEISS,2014,94,1,0
321100010021,PS 21 PHILIP H SHERIDAN,2014,90,1,0
321100010041,PS 41 GUN HILL ROAD,2014,90,3,0
321100010068,PS 68,2014,92,4,1
321100010076,PS 76 BENNINGTON SCHOOL (THE),2014,92,3,0
342400011610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2013,96,2,0
342400011744,VOYAGES PREPARATORY,2013,72,1,0
342400861025,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,2013,97,4,4
342400861048,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL,2013,0,0,0
342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,2013,0,226,1
342500010020,PS 20 JOHN BOWNE,2013,96,1,0
342500010021,PS 21 EDWARD HART,2013,96,0,0
342500010022,PS 22 THOMAS JEFFERSON,2013,96,1,0
342500010024,PS 24 ANDREW JACKSON,2013,97,0,0
342500010025,IS 25 ADRIEN BLOCK,2013,97,11,1
342500010029,PS 29,2013,94,1,0
342500010032,PS 32 STATE STREET,2013,96,2,0
321100010078,PS 78 ANNE HUTCHINSON,2014,89,1,0
321100010083,PS 83 DONALD HERTZ,2014,95,10,1
321100010087,PS 87,2014,92,0,0
321100010089,PS 89,2014,92,2,0
321100010096,PS 96 RICHARD RODGERS,2014,92,0,0
321100010097,PS 97,2014,92,0,0
321100010103,PS 103 HECTOR FONTANEZ,2014,90,1,0
321100010105,PS 105 SENATOR ABRAHAM BERNSTEIN,2014,93,1,0
321100010106,PS 106 PARKCHESTER,2014,92,2,0
321100010108,PS 108 PHILIP J ABINANTI,2014,94,0,0
321100010111,PS 111 SETON FALLS,2014,90,1,0
321100010112,PS 112 BRONXWOOD,2014,89,0,0
321100010121,PS 121 THROOP,2014,92,0,0
321100010127,JHS 127 CASTLE HILL (THE),2014,94,9,1
342500010079,PS 79 FRANCIS LEWIS,2013,96,0,0
342500010107,PS 107 THOMAS A DOOLEY,2013,95,0,0
342500010120,PS 120,2013,97,8,1
342500010129,PS 129 PATRICIA LARKIN,2013,95,0,0
342500010130,PS 130,2013,95,0,0
342500010154,PS 154,2013,95,1,0
342500010163,PS 163 FLUSHING HEIGHTS,2013,97,1,0
342500010164,PS 164 QUEENS VALLEY,2013,95,4,1
342500010165,PS 165 EDITH K BERGTRAUM,2013,95,2,0
342500010169,PS 169 BAY TERRACE,2013,95,0,0
342500010184,PS 184 FLUSHING MANOR,2013,96,0,0
342500010185,JHS 185 EDWARD BLEEKER,2013,96,12,1
342500010189,JHS 189 DANIEL CARTER BEARD,2013,97,6,1
342500010193,PS 193 ALFRED J KENNEDY,2013,95,0,0
321100010142,MS 142 JOHN PHILIP SOUSA,2014,89,7,4
321100010144,JHS 144 MICHELANGELO,2014,90,33,5
321100010153,PS 153 HELEN KELLER,2014,94,0,0
321100010160,PS 160 WALT DISNEY,2014,93,0,0
321100010169,BAYCHESTER ACADEMY,2014,92,0,0
321100010175,PS 175 CITY ISLAND,2014,94,0,0
321100010178,PS 178 DR SELMAN WAKSMAN,2014,94,0,0
321100010180,MS 180 DR DANIEL HALE WILLIAMS,2014,95,3,0
321100010181,IS 181 PABLO CASALS,2014,94,12,1
321100010189,CORNERSTONE ACADEMY FOR SOCIAL ACTION,2014,92,0,0
321100010194,PS/MS 194,2014,94,2,0
321100010287,FORWARD SCHOOL (THE),2014,89,20,8
342500010194,JHS 194 WILLIAM CARR,2013,95,15,1
342500010200,PS/MS 200 THE POMONOK SCHOOL AND STAR ACADEMY,2013,93,6,1
342500010201,PS 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH,2013,93,2,0
342500010209,PS 209 CLEARVIEW GARDENS,2013,96,1,0
342500010214,PS 214 CADWALLADER COLDEN,2013,96,0,0
342500010219,PS 219 PAUL KLAPPER,2013,95,0,0
342500010237,IS 237,2013,95,18,2
342500010242,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,2013,96,0,0
342500010244,ACTIVE LEARNING ELEMENTARY SCHOOL (THE),2013,97,0,0
342500010250,IS 250 THE ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL,2013,92,11,3
342500010294,BELL ACADEMY,2013,95,3,1
342500011240,VERITAS ACADEMY,2013,0,0,0
321100010289,YOUNG SCHOLARS ACADEMY OF THE BRONX (THE),2014,89,23,7
321100010326,BRONX GREEN MIDDLE SCHOOL,2014,91,5,1
321100010355,BRONX ALLIANCE MIDDLE SCHOOL,2014,93,9,9
321100010357,YOUNG VOICES ACADEMY OF THE BRONX,2014,93,0,0
321100010370,SCHOOL OF DIPLOMACY,2014,87,16,6
321100010462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL,2014,92,5,2
321100010468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,2014,92,7,2
321100010498,PS/MS 498 VAN NEST ACADEMY,2014,94,0,0
321100010529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,2014,92,6,2
321100010532,BAYCHESTER MIDDLE SCHOOL,2014,92,11,4
321100010556,BRONX PARK MIDDLE SCHOOL,2014,91,4,2
342500011241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2013,0,0,0
342500011252,QUEENS SCHOOL OF INQUIRY (THE),2013,95,4,1
342500011263,FLUSHING INTERNATIONAL HIGH SCHOOL,2013,94,3,1
342500011281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2013,93,0,0
342500011285,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,2013,93,7,1
342500011425,JOHN BOWNE HIGH SCHOOL,2013,83,58,2
342500011460,FLUSHING HIGH SCHOOL,2013,83,23,1
342500011499,"QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",2013,97,2,0
342500011525,TOWNSEND HARRIS HIGH SCHOOL,2013,98,0,0
342500011540,QUEENS ACADEMY HIGH SCHOOL,2013,67,13,4
342500011670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2013,90,7,1
321100010566,PELHAM GARDENS MIDDLE SCHOOL,2014,92,8,3
321100010567,LINDEN TREE ELEMENTARY SCHOOL,2014,91,0,0
321100011249,BRONX HEALTH SCIENCES HIGH SCHOOL,2014,93,1,0
321100011253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,2014,88,7,2
321100011265,BRONX LAB SCHOOL,2014,82,7,1
321100011270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP,2014,88,17,4
321100011272,GLOBE SCHOOL FOR ENVIRONMENTAL RESEARCH,2014,87,31,10
321100011275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2014,87,3,1
321100011288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2014,88,0,0
321100011290,BRONX ACADEMY OF HEALTH CAREERS,2014,88,5,1
321100011299,ASTOR COLLEGIATE ACADEMY,2014,84,2,0
342500011792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2013,63,3,2
342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,2013,0,124,0
342600010018,PS 18 WINCHESTER,2013,96,0,0
342600010026,PS 26 RUFUS KING,2013,95,0,0
342600010031,PS 31 BAYSIDE,2013,96,0,0
342600010041,PS 41 CROCHERON,2013,96,0,0
342600010046,PS 46 ALLEY POND,2013,96,0,0
342600010067,JHS 67 LOUIS PASTEUR,2013,97,4,0
342600010074,JHS 74 NATHANIEL HAWTHORNE,2013,98,10,1
342600010094,PS 94 DAVID D PORTER,2013,96,1,0
342600010098,PS 98 THE DOUGLASTON SCHOOL,2013,96,0,0
342600010115,PS 115 GLEN OAKS,2013,95,0,0
342600010133,PS 133,2013,96,0,0
321100011418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2014,85,18,4
321100011455,HARRY S TRUMAN HIGH SCHOOL,2014,87,7,0
321100011508,BRONXDALE HIGH SCHOOL,2014,85,3,1
321100011509,HIGH SCHOOL FOR LANGUAGE AND INNOVATION,2014,91,1,0
321100011513,NEW WORLD HIGH SCHOOL,2014,91,2,0
321100011514,BRONXWOOD PREPARATORY ACADEMY (THE),2014,89,18,4
321100011542,PELHAM PREPARATORY ACADEMY,2014,86,0,0
321100011544,HIGH SCHOOL OF CONTEMPORARY ARTS,2014,82,13,3
321100011545,BRONX AEROSPACE HIGH SCHOOL,2014,83,24,6
321100860855,BRONX CHARTER SCHOOL FOR BETTER LEARNING,2014,95,27,6
321100860859,BRONX CHARTER SCHOOL FOR EXCELLENCE,2014,97,0,0
342600010158,MS 158 MARIE CURIE,2013,97,3,0
342600010159,PS 159,2013,96,1,0
342600010162,PS 162 JOHN GOLDEN,2013,97,1,0
342600010172,IRWIN ALTMAN MIDDLE SCHOOL 172,2013,96,9,1
